,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_wave_onset_sample,q_wave_onset_sample,b_point_sample,b_point_sample,rr_interval_ms,rr_interval_ms,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
GDN0009,TiltUp,77,77,77,28330,28330,28663,28663,28437,28437,,28515,664.0,664.0,,78,,156.0,no_c_point,,,,
GDN0009,TiltUp,78,78,78,28663,28663,28994,28993,28768,28767,28840,28849,662.0,662.0,72,82,144.0,164.0,,,20.0,20.0,12.195121951219512
GDN0009,TiltUp,79,79,79,28994,28993,29328,29328,29100,29099,,29185,672.0,672.0,,86,,172.0,no_c_point,,,,
GDN0009,TiltUp,80,80,80,29328,29328,29666,29666,,29435,,29534,678.0,678.0,,99,,198.0,no_c_point,,,,
GDN0009,TiltDown,0,0,0,505,505,1073,1073,664,693,,769,1136.0,1136.0,,76,,152.0,no_c_point,,,,
GDN0009,TiltDown,1,1,1,1073,1073,1660,1660,1242,1261,1330,1334,1194.0,1194.0,88,73,176.0,146.0,,,-30.0,30.0,20.54794520547945
GDN0009,TiltDown,2,2,2,1660,1660,2301,2301,1840,1858,1924,1930,1330.0,1330.0,84,72,168.0,144.0,,,-24.0,24.0,16.666666666666664
GDN0009,TiltDown,3,3,3,2301,2301,2776,2776,2494,2523,2590,2600,746.0,746.0,96,77,192.0,154.0,,,-38.0,38.0,24.675324675324674
GDN0009,TiltDown,4,4,4,2776,2776,3218,3218,2878,2896,2978,2968,958.0,958.0,100,72,200.0,144.0,,,-56.0,56.0,38.88888888888889
GDN0009,TiltDown,5,5,5,3218,3218,3638,3638,3345,3375,3442,3453,774.0,774.0,97,78,194.0,156.0,,,-38.0,38.0,24.358974358974358
GDN0009,TiltDown,6,6,6,3638,3638,4084,4084,3732,3754,3837,3848,958.0,958.0,105,94,210.0,188.0,,,-22.0,22.0,11.702127659574469
GDN0009,TiltDown,7,7,7,4084,4084,4610,4610,4234,4233,4306,4306,1100.0,1100.0,72,73,144.0,146.0,,,2.0,2.0,1.36986301369863
GDN0009,TiltDown,8,8,8,4610,4610,5160,5160,4772,4782,,4865,1100.0,1100.0,,83,,166.0,no_c_point,,,,
GDN0009,TiltDown,10,10,10,5701,5701,6246,6246,5849,5869,,5947,1098.0,1098.0,,78,,156.0,no_c_point,,,,
GDN0009,TiltDown,11,11,11,6246,6246,6798,6798,6398,6427,,6507,1108.0,1108.0,,80,,160.0,no_c_point,,,,
GDN0009,TiltDown,12,12,12,6798,6798,7355,7355,6962,6980,,7062,1116.0,1116.0,,82,,164.0,no_c_point,,,,
GDN0009,TiltDown,13,13,13,7355,7355,7915,7915,7510,7539,7611,7623,1124.0,1124.0,101,84,202.0,168.0,,,-34.0,34.0,20.238095238095237
GDN0009,TiltDown,14,14,14,7915,7915,8484,8484,8071,8101,,8184,1144.0,1144.0,,83,,166.0,no_c_point,,,,
GDN0009,TiltDown,15,15,15,8484,8484,9066,9066,8654,8673,,8754,1176.0,1176.0,,81,,162.0,no_c_point,,,,
GDN0009,TiltDown,16,16,16,9066,9066,9516,9516,9231,9260,9331,9339,752.0,752.0,100,79,200.0,158.0,,,-42.0,42.0,26.582278481012654
GDN0009,TiltDown,17,17,17,9516,9516,9961,9961,9618,9637,9710,9699,964.0,964.0,92,62,184.0,124.0,,,-60.0,60.0,48.38709677419355
GDN0009,TiltDown,18,18,18,9961,9961,10510,10510,10089,10111,10187,10192,1170.0,1170.0,98,81,196.0,162.0,,,-34.0,34.0,20.98765432098765
GDN0009,TiltDown,19,19,19,10510,10510,11102,11102,10664,10695,10769,10773,1192.0,1192.0,105,78,210.0,156.0,,,-54.0,54.0,34.61538461538461
GDN0009,TiltDown,20,20,20,11102,11102,11685,11685,11271,11301,11371,11368,1152.0,1152.0,100,67,200.0,134.0,,,-66.0,66.0,49.25373134328358
GDN0009,TiltDown,23,23,23,12842,12842,13436,13436,13017,13036,,13102,1198.0,1198.0,,66,,132.0,no_c_point,,,,
GDN0009,TiltDown,24,24,24,13436,13436,14056,14056,13616,13635,13703,13707,1260.0,1260.0,87,72,174.0,144.0,,,-30.0,30.0,20.833333333333336
GDN0009,TiltDown,25,25,25,14056,14056,14528,14528,14235,14265,14337,14336,774.0,774.0,102,71,204.0,142.0,,,-62.0,62.0,43.66197183098591
GDN0009,TiltDown,26,26,26,14528,14528,14982,14982,14622,14652,,14743,982.0,982.0,,91,,182.0,no_c_point,,,,
GDN0009,TiltDown,27,27,27,14982,14982,15532,15532,15124,15143,,15211,1162.0,1162.0,,68,,136.0,no_c_point,,,,
GDN0009,TiltDown,28,28,28,15532,15532,16134,16134,15705,15724,15790,15812,1228.0,1228.0,85,88,170.0,176.0,,,6.0,6.0,3.4090909090909087
GDN0009,TiltDown,29,29,29,16134,16134,16601,16601,16319,16338,16405,16429,776.0,776.0,86,91,172.0,182.0,,,10.0,10.0,5.4945054945054945
GDN0009,TiltDown,30,30,30,16601,16601,17057,17057,16685,16726,,16798,986.0,986.0,,72,,144.0,no_c_point,,,,
GDN0009,TiltDown,31,31,31,17057,17057,17604,17604,17190,17219,17289,17278,1150.0,1150.0,99,59,198.0,118.0,,,-80.0,80.0,67.79661016949152
GDN0009,TiltDown,32,32,32,17604,17604,18192,18192,17775,17794,17862,17846,1192.0,1192.0,87,52,174.0,104.0,,,-70.0,70.0,67.3076923076923
GDN0009,TiltDown,33,33,33,18192,18192,18804,18804,18371,18390,,18474,1240.0,1240.0,,84,,168.0,no_c_point,,,,
GDN0009,TiltDown,34,34,34,18804,18804,19274,19274,18991,19010,19076,19075,778.0,778.0,85,65,170.0,130.0,,,-40.0,40.0,30.76923076923077
GDN0009,TiltDown,35,35,35,19274,19274,19728,19728,19358,19399,,19492,980.0,980.0,,93,,186.0,no_c_point,,,,
GDN0009,TiltDown,36,36,36,19728,19728,20274,20274,19859,19889,,19958,1152.0,1152.0,,69,,138.0,no_c_point,,,,
GDN0009,TiltDown,37,37,37,20274,20274,20867,20867,20435,20465,20531,20535,1202.0,1202.0,96,70,192.0,140.0,,,-52.0,52.0,37.142857142857146
GDN0009,TiltDown,38,38,38,20867,20867,21490,21490,21037,21066,21133,21142,1270.0,1270.0,96,76,192.0,152.0,,,-40.0,40.0,26.31578947368421
GDN0009,TiltDown,39,39,39,21490,21490,22134,22134,21682,21701,21767,21787,1298.0,1298.0,85,86,170.0,172.0,,,2.0,2.0,1.1627906976744187
GDN0009,TiltDown,40,40,40,22134,22134,22630,22630,22331,22349,22417,22418,828.0,828.0,86,69,172.0,138.0,,,-34.0,34.0,24.637681159420293
GDN0009,TiltDown,41,41,41,22630,22630,23094,23094,22734,22763,,22848,980.0,980.0,,85,,170.0,no_c_point,,,,
GDN0009,TiltDown,42,42,42,23094,23094,23648,23648,23235,23254,23323,23321,1178.0,1178.0,88,67,176.0,134.0,,,-42.0,42.0,31.343283582089555
GDN0009,TiltDown,43,43,43,23648,23648,24098,24098,23824,23843,23913,23915,750.0,750.0,89,72,178.0,144.0,,,-34.0,34.0,23.61111111111111
GDN0009,TiltDown,44,44,44,24098,24098,24541,24541,24176,24217,24290,24297,960.0,960.0,114,80,228.0,160.0,,,-68.0,68.0,42.5
GDN0009,TiltDown,45,45,45,24541,24541,25081,25081,24680,24690,24766,24769,1144.0,1144.0,86,79,172.0,158.0,,,-14.0,14.0,8.860759493670885
GDN0009,TiltDown,46,46,46,25081,25081,25643,25643,25209,25270,25338,25339,1114.0,1114.0,129,69,258.0,138.0,,,-120.0,120.0,86.95652173913044
GDN0009,TiltDown,49,49,49,26730,26730,27277,27277,26880,26908,,26985,1098.0,1098.0,,77,,154.0,no_c_point,,,,
GDN0009,TiltDown,50,50,50,27277,27277,27832,27832,27439,27458,,27529,1116.0,1116.0,,71,,142.0,no_c_point,,,,
GDN0009,TiltDown,51,51,51,27832,27832,28392,28392,27986,28015,28086,28088,1122.0,1122.0,100,73,200.0,146.0,,,-54.0,54.0,36.986301369863014
GDN0009,TiltDown,52,52,52,28392,28392,28964,28964,28548,28577,,28661,1158.0,1158.0,,84,,168.0,no_c_point,,,,
GDN0009,TiltDown,53,53,53,28964,28964,29554,29554,,29156,,29233,1192.0,1192.0,,77,,154.0,no_c_point,,,,
GDN0010,Pause,0,0,0,441,441,1189,1189,689,689,755,742,1496.0,1496.0,66,53,132.0,106.0,,,-26.0,26.0,24.528301886792452
GDN0010,Pause,1,1,1,1189,1189,1914,1914,1436,1436,1503,1497,1426.0,1426.0,67,61,134.0,122.0,,,-12.0,12.0,9.836065573770492
GDN0010,Pause,2,2,2,1914,1914,2627,2627,2150,2150,2222,2203,1426.0,1426.0,72,53,144.0,106.0,,,-38.0,38.0,35.84905660377358
GDN0010,Pause,3,3,3,2627,2627,3327,3327,2862,2862,2936,2926,1384.0,1384.0,74,64,148.0,128.0,,,-20.0,20.0,15.625
GDN0010,Pause,4,4,4,3327,3327,3979,3979,3555,3555,3622,3620,1262.0,1262.0,67,65,134.0,130.0,,,-4.0,4.0,3.076923076923077
GDN0010,Pause,5,5,5,3979,3979,4614,4614,4186,4186,4254,4238,1274.0,1274.0,68,52,136.0,104.0,,,-32.0,32.0,30.76923076923077
GDN0010,Pause,6,6,6,4614,4614,5281,5281,4823,4823,4890,4889,1366.0,1366.0,67,66,134.0,132.0,,,-2.0,2.0,1.5151515151515151
GDN0010,Pause,7,7,7,5281,5281,5954,5954,5506,5506,5576,5544,1336.0,1336.0,70,38,140.0,76.0,,,-64.0,64.0,84.21052631578947
GDN0010,Pause,8,8,8,5954,5954,6642,6642,6174,6174,6246,6252,1396.0,1396.0,72,78,144.0,156.0,,,12.0,12.0,7.6923076923076925
GDN0010,Pause,9,9,9,6642,6642,7327,7327,6872,6872,6942,6931,1358.0,1358.0,70,59,140.0,118.0,,,-22.0,22.0,18.64406779661017
GDN0010,Pause,10,10,10,7327,7327,8008,8008,7551,7551,7618,7619,1364.0,1364.0,67,68,134.0,136.0,,,2.0,2.0,1.4705882352941175
GDN0010,Pause,11,11,11,8008,8008,8665,8665,8233,8233,8300,8311,1286.0,1286.0,67,78,134.0,156.0,,,22.0,22.0,14.102564102564102
GDN0010,Pause,12,12,12,8665,8665,9314,9314,8875,8875,8945,8937,1304.0,1304.0,70,62,140.0,124.0,,,-16.0,16.0,12.903225806451612
GDN0010,Pause,13,13,13,9314,9314,9994,9994,9528,9528,9596,9600,1390.0,1390.0,68,72,136.0,144.0,,,8.0,8.0,5.555555555555555
GDN0010,Pause,14,14,14,9994,9994,10721,10721,10223,10223,10289,10291,1490.0,1490.0,66,68,132.0,136.0,,,4.0,4.0,2.941176470588235
GDN0010,Pause,15,15,15,10721,10721,11434,11434,10968,10968,11035,11034,1390.0,1390.0,67,66,134.0,132.0,,,-2.0,2.0,1.5151515151515151
GDN0010,Pause,16,16,16,11434,11434,12137,12137,11662,11662,11733,11728,1414.0,1414.0,71,66,142.0,132.0,,,-10.0,10.0,7.575757575757576
GDN0010,Pause,17,17,17,12137,12137,12838,12838,12369,12369,12436,12438,1398.0,1398.0,67,69,134.0,138.0,,,4.0,4.0,2.898550724637681
GDN0010,Pause,18,18,18,12838,12838,13530,13530,13069,13069,13135,13139,1374.0,1374.0,66,70,132.0,140.0,,,8.0,8.0,5.714285714285714
GDN0010,Pause,19,19,19,13530,13530,14220,14220,13756,13756,13825,13830,1384.0,1384.0,69,74,138.0,148.0,,,10.0,10.0,6.756756756756757
GDN0010,Pause,20,20,20,14220,14220,14907,14907,14448,14448,14518,14508,1368.0,1368.0,70,60,140.0,120.0,,,-20.0,20.0,16.666666666666664
GDN0010,Pause,21,21,21,14907,14907,15574,15574,15132,15132,15199,15175,1318.0,1318.0,67,43,134.0,86.0,,,-48.0,48.0,55.81395348837209
GDN0010,Pause,22,22,22,15574,15574,16214,16214,15790,15790,15858,15866,1258.0,1258.0,68,76,136.0,152.0,,,16.0,16.0,10.526315789473683
GDN0010,Pause,23,23,23,16214,16214,16858,16858,16419,16419,16490,16497,1306.0,1306.0,71,78,142.0,156.0,,,14.0,14.0,8.974358974358974
GDN0010,Pause,24,24,24,16858,16858,17540,17540,17073,17073,17144,17129,1394.0,1394.0,71,56,142.0,112.0,,,-30.0,30.0,26.785714285714285
GDN0010,Pause,25,25,25,17540,17540,18238,18238,17770,17770,17838,17827,1398.0,1398.0,68,57,136.0,114.0,,,-22.0,22.0,19.298245614035086
GDN0010,Pause,26,26,26,18238,18238,18933,18933,18468,18468,18538,18536,1384.0,1384.0,70,68,140.0,136.0,,,-4.0,4.0,2.941176470588235
GDN0010,Pause,27,27,27,18933,18933,19624,19624,19160,19160,19227,19229,1380.0,1380.0,67,69,134.0,138.0,,,4.0,4.0,2.898550724637681
GDN0010,Pause,28,28,28,19624,19624,20312,20312,19850,19850,19920,19914,1376.0,1376.0,70,64,140.0,128.0,,,-12.0,12.0,9.375
GDN0010,Pause,29,29,29,20312,20312,20990,20990,20539,20539,20608,20594,1346.0,1346.0,69,55,138.0,110.0,,,-28.0,28.0,25.454545454545453
GDN0010,Pause,30,30,30,20990,20990,21663,21662,21212,21212,21282,21287,1346.0,1346.0,70,75,140.0,150.0,,,10.0,10.0,6.666666666666667
GDN0010,Pause,31,31,31,21663,21662,22319,22319,21885,21885,21951,21943,1292.0,1292.0,66,58,132.0,116.0,,,-16.0,16.0,13.793103448275861
GDN0010,Pause,32,32,32,22319,22319,22943,22943,22531,22531,22600,22593,1226.0,1226.0,69,62,138.0,124.0,,,-14.0,14.0,11.29032258064516
GDN0010,Pause,33,33,33,22943,22943,23586,23586,23143,23143,23215,23219,1316.0,1316.0,72,76,144.0,152.0,,,8.0,8.0,5.263157894736842
GDN0010,Pause,34,34,34,23586,23586,24252,24252,23801,23801,23868,23843,1340.0,1340.0,67,42,134.0,84.0,,,-50.0,50.0,59.523809523809526
GDN0010,Pause,35,35,35,24252,24252,24936,24936,24472,24472,24544,24533,1384.0,1384.0,72,61,144.0,122.0,,,-22.0,22.0,18.0327868852459
GDN0010,Pause,36,36,36,24936,24936,25626,25626,25164,25164,25234,25222,1380.0,1380.0,70,58,140.0,116.0,,,-24.0,24.0,20.689655172413794
GDN0010,Pause,37,37,37,25626,25626,26304,26304,25853,25853,25922,25914,1342.0,1342.0,69,61,138.0,122.0,,,-16.0,16.0,13.114754098360656
GDN0010,Pause,38,38,38,26304,26304,26950,26950,26524,26525,26596,26580,1266.0,1266.0,72,55,144.0,110.0,,,-34.0,34.0,30.909090909090907
GDN0010,Pause,39,39,39,26950,26950,27550,27550,27158,27158,27227,27228,1164.0,1164.0,69,70,138.0,140.0,,,2.0,2.0,1.4285714285714286
GDN0010,Pause,40,40,40,27550,27550,28146,28146,27740,27740,27811,27797,1206.0,1206.0,71,57,142.0,114.0,,,-28.0,28.0,24.561403508771928
GDN0010,Pause,41,41,41,28146,28146,28766,28766,28343,28343,28416,28406,1260.0,1260.0,73,63,146.0,126.0,,,-20.0,20.0,15.873015873015872
GDN0010,Pause,42,42,42,28766,28766,29353,29353,28973,28973,29041,29035,1126.0,1126.0,68,62,136.0,124.0,,,-12.0,12.0,9.67741935483871
GDN0010,Pause,43,43,43,29353,29353,29916,29916,,29536,29608,29598,,,,62,,124.0,no_q_peak,,,,
GDN0010,HoldingBreath,0,0,0,616,616,1254,1254,818,818,888,851,1296.0,1296.0,70,33,140.0,66.0,,,-74.0,74.0,112.12121212121211
GDN0010,HoldingBreath,1,1,1,1254,1254,1907,1907,1467,1467,1535,1500,1312.0,1312.0,68,33,136.0,66.0,,,-70.0,70.0,106.06060606060606
GDN0010,HoldingBreath,2,2,2,1907,1907,2495,2495,2121,2121,2191,2185,1102.0,1102.0,70,64,140.0,128.0,,,-12.0,12.0,9.375
GDN0010,HoldingBreath,3,3,3,2495,2495,3019,3019,2674,2674,2742,2749,1018.0,1018.0,68,75,136.0,150.0,,,14.0,14.0,9.333333333333334
GDN0010,HoldingBreath,4,4,4,3019,3019,3532,3532,3182,3182,3256,3257,1032.0,1032.0,74,75,148.0,150.0,,,2.0,2.0,1.3333333333333335
GDN0010,HoldingBreath,5,5,5,3532,3532,4051,4051,3698,3698,3765,3762,1040.0,1040.0,67,64,134.0,128.0,,,-6.0,6.0,4.6875
GDN0010,HoldingBreath,6,6,6,4051,4051,4605,4605,4218,4218,4286,4269,1146.0,1146.0,68,51,136.0,102.0,,,-34.0,34.0,33.33333333333333
GDN0010,HoldingBreath,7,7,7,4605,4605,5135,5135,4792,4792,4862,4849,1012.0,1012.0,70,57,140.0,114.0,,,-26.0,26.0,22.807017543859647
GDN0010,HoldingBreath,8,8,8,5135,5135,5668,5668,5298,5298,5367,5370,1096.0,1096.0,69,72,138.0,144.0,,,6.0,6.0,4.166666666666666
GDN0010,HoldingBreath,9,9,9,5668,5668,6245,6245,5846,5846,5918,5926,1184.0,1184.0,72,80,144.0,160.0,,,16.0,16.0,10.0
GDN0010,HoldingBreath,10,10,10,6245,6245,6815,6815,6437,6437,6503,6499,1116.0,1116.0,66,62,132.0,124.0,,,-8.0,8.0,6.451612903225806
GDN0010,HoldingBreath,11,11,11,6815,6815,7367,7367,6995,6995,7063,7055,1098.0,1098.0,68,60,136.0,120.0,,,-16.0,16.0,13.333333333333334
GDN0010,HoldingBreath,12,12,12,7367,7367,7908,7908,7544,7544,7611,7610,1074.0,1074.0,67,66,134.0,132.0,,,-2.0,2.0,1.5151515151515151
GDN0010,HoldingBreath,13,13,13,7908,7908,8450,8450,8082,8082,8149,8148,1090.0,1090.0,67,66,134.0,132.0,,,-2.0,2.0,1.5151515151515151
GDN0010,HoldingBreath,14,14,14,8450,8450,9017,9017,8627,8627,8692,8691,1156.0,1156.0,65,64,130.0,128.0,,,-2.0,2.0,1.5625
GDN0010,HoldingBreath,15,15,15,9017,9017,9606,9606,9204,9204,9270,9252,1192.0,1192.0,66,48,132.0,96.0,,,-36.0,36.0,37.5
GDN0010,HoldingBreath,16,16,16,9606,9606,10206,10206,9801,9801,9878,9853,1202.0,1202.0,77,52,154.0,104.0,,,-50.0,50.0,48.07692307692308
GDN0010,HoldingBreath,17,17,17,10206,10206,10814,10814,10401,10401,10469,10432,1226.0,1226.0,68,31,136.0,62.0,,,-74.0,74.0,119.35483870967742
GDN0010,HoldingBreath,18,18,18,10814,10814,11422,11422,11014,11015,11082,11075,1208.0,1208.0,68,60,136.0,120.0,,,-16.0,16.0,13.333333333333334
GDN0010,HoldingBreath,19,19,19,11422,11422,12046,12046,11619,11619,11688,11675,1272.0,1272.0,69,56,138.0,112.0,,,-26.0,26.0,23.214285714285715
GDN0010,HoldingBreath,20,20,20,12046,12046,12674,12674,12255,12255,12322,12324,1246.0,1246.0,67,69,134.0,138.0,,,4.0,4.0,2.898550724637681
GDN0010,HoldingBreath,21,21,21,12674,12674,13140,13140,12878,12878,12945,12950,762.0,762.0,67,72,134.0,144.0,,,10.0,10.0,6.944444444444445
GDN0010,HoldingBreath,23,23,23,13436,13436,13921,13921,13509,13509,13577,13577,1224.0,1224.0,68,68,136.0,136.0,,,0.0,0.0,0.0
GDN0010,HoldingBreath,24,24,24,13921,13921,14506,14506,14121,14121,14188,14189,1140.0,1140.0,67,68,134.0,136.0,,,2.0,2.0,1.4705882352941175
GDN0010,HoldingBreath,25,25,25,14506,14506,15087,15087,14690,14690,14760,14756,1176.0,1176.0,70,66,140.0,132.0,,,-8.0,8.0,6.0606060606060606
GDN0010,HoldingBreath,26,26,26,15087,15087,15638,15638,15278,15279,15349,15340,1062.0,1062.0,71,61,142.0,122.0,,,-20.0,20.0,16.39344262295082
GDN0010,HoldingBreath,27,27,27,15638,15638,16190,16190,15810,15810,15880,15875,1126.0,1126.0,70,65,140.0,130.0,,,-10.0,10.0,7.6923076923076925
GDN0010,HoldingBreath,29,29,29,16785,16785,17400,17400,16986,16986,17056,17058,1230.0,1230.0,70,72,140.0,144.0,,,4.0,4.0,2.7777777777777777
GDN0010,HoldingBreath,30,30,30,17400,17400,18015,18015,17600,17600,17670,17658,1232.0,1232.0,70,58,140.0,116.0,,,-24.0,24.0,20.689655172413794
GDN0010,HoldingBreath,31,31,31,18015,18015,18614,18614,18216,18217,18282,18252,1180.0,1180.0,66,35,132.0,70.0,,,-62.0,62.0,88.57142857142857
GDN0010,HoldingBreath,32,32,32,18614,18614,19194,19194,18807,18807,18874,18893,1148.0,1148.0,67,86,134.0,172.0,,,38.0,38.0,22.093023255813954
GDN0010,HoldingBreath,33,33,33,19194,19194,19775,19775,19381,19381,19454,19449,1168.0,1168.0,73,68,146.0,136.0,,,-10.0,10.0,7.352941176470589
GDN0010,HoldingBreath,34,34,34,19775,19775,20360,20360,19965,19965,20032,20034,1172.0,1172.0,67,69,134.0,138.0,,,4.0,4.0,2.898550724637681
GDN0010,HoldingBreath,35,35,35,20360,20360,20909,20909,20550,20550,20619,20607,1058.0,1058.0,69,57,138.0,114.0,,,-24.0,24.0,21.052631578947366
GDN0010,HoldingBreath,36,36,36,20909,20909,21460,21460,21080,21080,21147,21145,1126.0,1126.0,67,65,134.0,130.0,,,-4.0,4.0,3.076923076923077
GDN0010,HoldingBreath,37,37,37,21460,21460,22039,22039,21642,21642,21715,21685,1174.0,1174.0,73,43,146.0,86.0,,,-60.0,60.0,69.76744186046511
GDN0010,HoldingBreath,38,38,38,22039,22039,22637,22637,22230,22230,22296,22289,1208.0,1208.0,66,59,132.0,118.0,,,-14.0,14.0,11.864406779661017
GDN0010,HoldingBreath,39,39,39,22637,22637,23196,23196,22834,22834,22903,22890,1070.0,1070.0,69,56,138.0,112.0,,,-26.0,26.0,23.214285714285715
GDN0010,HoldingBreath,40,40,40,23196,23196,23746,23746,23369,23369,23439,23432,1118.0,1118.0,70,63,140.0,126.0,,,-14.0,14.0,11.11111111111111
GDN0010,HoldingBreath,41,41,41,23746,23746,24329,24329,23928,23928,23998,23995,1192.0,1192.0,70,67,140.0,134.0,,,-6.0,6.0,4.477611940298507
GDN0010,HoldingBreath,42,42,42,24329,24329,24894,24894,24524,24524,24592,24591,1096.0,1096.0,68,67,136.0,134.0,,,-2.0,2.0,1.4925373134328357
GDN0010,HoldingBreath,43,43,43,24894,24894,25447,25447,25071,25071,25141,25140,1110.0,1110.0,70,69,140.0,138.0,,,-2.0,2.0,1.4492753623188406
GDN0010,HoldingBreath,44,44,44,25447,25447,26036,26036,25627,25627,25699,25693,1214.0,1214.0,72,66,144.0,132.0,,,-12.0,12.0,9.090909090909092
GDN0010,HoldingBreath,45,45,45,26036,26036,26632,26632,26233,26233,26303,26287,1182.0,1182.0,70,54,140.0,108.0,,,-32.0,32.0,29.629629629629626
GDN0010,HoldingBreath,49,49,49,27907,27907,28380,28380,27978,27978,28042,28051,1190.0,1190.0,64,73,128.0,146.0,,,18.0,18.0,12.32876712328767
GDN0010,HoldingBreath,50,50,50,28380,28380,28989,28989,28573,28573,28643,28609,1234.0,1234.0,70,36,140.0,72.0,,,-68.0,68.0,94.44444444444444
GDN0010,HoldingBreath,51,51,51,28989,28989,29609,29609,,29190,29258,29244,1242.0,1242.0,,54,,108.0,no_q_peak,,,,
GDN0010,TiltUp,0,0,0,457,457,973,973,624,624,694,690,1032.0,1032.0,70,66,140.0,132.0,,,-8.0,8.0,6.0606060606060606
GDN0010,TiltUp,3,3,3,1587,1587,2002,2002,1669,1669,1759,1758,994.0,994.0,90,89,180.0,178.0,,,-2.0,2.0,1.1235955056179776
GDN0010,TiltUp,4,4,4,2002,2002,2513,2513,2162,2162,2232,2230,1036.0,1036.0,70,68,140.0,136.0,,,-4.0,4.0,2.941176470588235
GDN0010,TiltUp,5,5,5,2513,2513,3046,3046,2679,2679,2755,2738,1084.0,1084.0,76,59,152.0,118.0,,,-34.0,34.0,28.8135593220339
GDN0010,TiltUp,6,6,6,3046,3046,3564,3564,3222,3222,3289,3294,1010.0,1010.0,67,72,134.0,144.0,,,10.0,10.0,6.944444444444445
GDN0010,TiltUp,7,7,7,3564,3564,4077,4077,3727,3727,3802,3781,1034.0,1034.0,75,54,150.0,108.0,,,-42.0,42.0,38.88888888888889
GDN0010,TiltUp,8,8,8,4077,4077,4618,4618,4243,4243,4312,4308,1108.0,1108.0,69,65,138.0,130.0,,,-8.0,8.0,6.153846153846154
GDN0010,TiltUp,9,9,9,4618,4618,5181,5181,4798,4798,4871,4874,1134.0,1134.0,73,76,146.0,152.0,,,6.0,6.0,3.9473684210526314
GDN0010,TiltUp,10,10,10,5181,5181,5729,5729,5368,5368,5427,5435,1078.0,1078.0,59,67,118.0,134.0,,,16.0,16.0,11.940298507462686
GDN0010,TiltUp,12,12,12,6288,6288,6856,6856,6472,6472,6528,6533,1136.0,1136.0,56,61,112.0,122.0,,,10.0,10.0,8.19672131147541
GDN0010,TiltUp,13,13,13,6856,6856,7430,7430,7041,7041,7110,7100,1154.0,1154.0,69,59,138.0,118.0,,,-20.0,20.0,16.94915254237288
GDN0010,TiltUp,14,14,14,7430,7430,8023,8023,7618,7618,7688,7686,1202.0,1202.0,70,68,140.0,136.0,,,-4.0,4.0,2.941176470588235
GDN0010,TiltUp,15,15,15,8023,8023,8624,8624,8219,8219,8288,8275,1204.0,1204.0,69,56,138.0,112.0,,,-26.0,26.0,23.214285714285715
GDN0010,TiltUp,16,16,16,8624,8624,9235,9235,8821,8821,8889,8886,1230.0,1230.0,68,65,136.0,130.0,,,-6.0,6.0,4.615384615384616
GDN0010,TiltUp,17,17,17,9235,9235,9852,9852,9436,9436,9509,9496,1238.0,1238.0,73,60,146.0,120.0,,,-26.0,26.0,21.666666666666668
GDN0010,TiltUp,18,18,18,9852,9852,10473,10473,10055,10055,10125,10129,1244.0,1244.0,70,74,140.0,148.0,,,8.0,8.0,5.405405405405405
GDN0010,TiltUp,19,19,19,10473,10473,11094,11094,10676,10676,10749,10743,1240.0,1240.0,73,67,146.0,134.0,,,-12.0,12.0,8.955223880597014
GDN0010,TiltUp,20,20,20,11094,11094,11719,11719,11297,11297,11365,11369,1254.0,1254.0,68,72,136.0,144.0,,,8.0,8.0,5.555555555555555
GDN0010,TiltUp,21,21,21,11719,11719,12319,12319,11924,11924,11994,12003,1172.0,1172.0,70,79,140.0,158.0,,,18.0,18.0,11.39240506329114
GDN0010,TiltUp,22,22,22,12319,12319,12928,12928,12509,12509,12582,12579,1244.0,1244.0,73,70,146.0,140.0,,,-6.0,6.0,4.285714285714286
GDN0010,TiltUp,23,23,23,12928,12928,13574,13574,13132,13132,13203,13211,1318.0,1318.0,71,79,142.0,158.0,,,16.0,16.0,10.126582278481013
GDN0010,TiltUp,24,24,24,13574,13574,14246,14246,13791,13791,13857,13864,1358.0,1358.0,66,73,132.0,146.0,,,14.0,14.0,9.58904109589041
GDN0010,TiltUp,25,25,25,14246,14246,14906,14906,14470,14470,14539,14529,1300.0,1300.0,69,59,138.0,118.0,,,-20.0,20.0,16.94915254237288
GDN0010,TiltUp,26,26,26,14906,14906,15470,15470,15119,15119,15189,15184,1034.0,1034.0,70,65,140.0,130.0,,,-10.0,10.0,7.6923076923076925
GDN0010,TiltUp,27,27,27,15470,15470,16012,16012,15637,15637,15709,15707,1110.0,1110.0,72,70,144.0,140.0,,,-4.0,4.0,2.857142857142857
GDN0010,TiltUp,28,28,28,16012,16012,16590,16590,16191,16191,16263,16285,1180.0,1180.0,72,94,144.0,188.0,,,44.0,44.0,23.404255319148938
GDN0010,TiltUp,29,29,29,16590,16590,17294,17294,16781,16781,16856,16857,1532.0,1532.0,75,76,150.0,152.0,,,2.0,2.0,1.3157894736842104
GDN0010,TiltUp,30,30,30,17294,17294,18017,18017,17547,17547,17620,17607,1400.0,1400.0,73,60,146.0,120.0,,,-26.0,26.0,21.666666666666668
