,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_wave_onset_sample,q_wave_onset_sample,b_point_sample,b_point_sample,rr_interval_ms,rr_interval_ms,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
GDN0011,HoldingBreath,48,48,48,19362,19362,19835,19835,19508,19511,19582,19576,946.0,946.0,74,65,148.0,130.0,,,-18.0,18.0,13.846153846153847
GDN0011,HoldingBreath,49,49,49,19835,19835,20300,20300,19981,19985,20062,20057,920.0,920.0,81,72,162.0,144.0,,,-18.0,18.0,12.5
GDN0011,HoldingBreath,50,50,50,20300,20300,20748,20748,20441,20445,20524,20518,882.0,882.0,83,73,166.0,146.0,,,-20.0,20.0,13.698630136986301
GDN0011,HoldingBreath,51,51,51,20748,20748,21192,21192,20882,20885,20964,20958,892.0,892.0,82,73,164.0,146.0,,,-18.0,18.0,12.32876712328767
GDN0011,HoldingBreath,52,52,52,21192,21192,21645,21645,21328,21331,21408,21406,914.0,914.0,80,75,160.0,150.0,,,-10.0,10.0,6.666666666666667
GDN0011,HoldingBreath,53,53,53,21645,21645,22101,22101,21785,21789,21865,21861,910.0,910.0,80,72,160.0,144.0,,,-16.0,16.0,11.11111111111111
GDN0011,HoldingBreath,54,54,54,22101,22101,22567,22567,22240,22244,22319,22316,946.0,946.0,79,72,158.0,144.0,,,-14.0,14.0,9.722222222222223
GDN0011,HoldingBreath,55,55,55,22567,22567,23050,23050,22713,22717,22792,22790,974.0,974.0,79,73,158.0,146.0,,,-12.0,12.0,8.21917808219178
GDN0011,HoldingBreath,56,56,56,23050,23050,23531,23531,23200,23203,23283,23260,956.0,956.0,83,57,166.0,114.0,,,-52.0,52.0,45.614035087719294
GDN0011,HoldingBreath,57,57,57,23531,23531,24006,24006,23678,23681,23758,23756,948.0,948.0,80,75,160.0,150.0,,,-10.0,10.0,6.666666666666667
GDN0011,HoldingBreath,58,58,58,24006,24006,24485,24485,24152,24155,24232,24229,964.0,964.0,80,74,160.0,148.0,,,-12.0,12.0,8.108108108108109
GDN0011,HoldingBreath,59,59,59,24485,24485,24971,24971,24634,24638,24717,24714,974.0,974.0,83,76,166.0,152.0,,,-14.0,14.0,9.210526315789473
GDN0011,HoldingBreath,60,60,60,24971,24971,25450,25450,25121,25124,25201,25196,952.0,952.0,80,72,160.0,144.0,,,-16.0,16.0,11.11111111111111
GDN0011,HoldingBreath,61,61,61,25450,25450,25943,25943,25597,25601,25680,25676,1004.0,1004.0,83,75,166.0,150.0,,,-16.0,16.0,10.666666666666668
GDN0011,HoldingBreath,62,62,62,25943,25943,26453,26453,26099,26102,26177,26172,1028.0,1028.0,78,70,156.0,140.0,,,-16.0,16.0,11.428571428571429
GDN0011,HoldingBreath,63,63,63,26453,26453,26964,26964,26613,26617,26697,26691,1020.0,1020.0,84,74,168.0,148.0,,,-20.0,20.0,13.513513513513514
GDN0011,HoldingBreath,64,64,64,26964,26964,27385,27385,27123,27126,27203,27197,744.0,744.0,80,71,160.0,142.0,,,-18.0,18.0,12.676056338028168
GDN0011,HoldingBreath,66,66,66,27915,27915,28437,28437,28111,28115,28185,28179,942.0,942.0,74,64,148.0,128.0,,,-20.0,20.0,15.625
GDN0011,HoldingBreath,67,67,67,28437,28437,28921,28921,28582,28585,28664,28660,982.0,982.0,82,75,164.0,150.0,,,-14.0,14.0,9.333333333333334
GDN0011,HoldingBreath,68,68,68,28921,28921,29401,29401,29073,29076,29154,29148,948.0,948.0,81,72,162.0,144.0,,,-18.0,18.0,12.5
GDN0011,HoldingBreath,69,69,69,29401,29401,29875,29875,29547,29551,29629,29618,,,82,67,164.0,134.0,,,-30.0,30.0,22.388059701492537
GDN0011,TiltUp,0,0,0,278,278,618,618,377,381,461,451,680.0,680.0,84,70,168.0,140.0,,,-28.0,28.0,20.0
GDN0011,TiltUp,1,1,1,618,618,962,962,717,721,798,795,692.0,692.0,81,74,162.0,148.0,,,-14.0,14.0,9.45945945945946
GDN0011,TiltUp,2,2,2,962,962,1309,1309,1063,1068,1148,1145,694.0,694.0,85,77,170.0,154.0,,,-16.0,16.0,10.38961038961039
GDN0011,TiltUp,3,3,3,1309,1309,1646,1646,1410,1415,1495,1493,666.0,666.0,85,78,170.0,156.0,,,-14.0,14.0,8.974358974358974
GDN0011,TiltUp,4,4,4,1646,1646,1983,1983,1743,1747,1830,1821,678.0,678.0,87,74,174.0,148.0,,,-26.0,26.0,17.56756756756757
GDN0011,TiltUp,5,5,5,1983,1983,2325,2325,2082,2087,2169,2167,686.0,686.0,87,80,174.0,160.0,,,-14.0,14.0,8.75
GDN0011,TiltUp,6,6,6,2325,2325,2673,2673,2425,2430,2514,2510,702.0,702.0,89,80,178.0,160.0,,,-18.0,18.0,11.25
GDN0011,TiltUp,7,7,7,2673,2673,3018,3018,2776,2781,2859,2856,684.0,684.0,83,75,166.0,150.0,,,-16.0,16.0,10.666666666666668
GDN0011,TiltUp,8,8,8,3018,3018,3357,3357,3118,3122,3206,3194,674.0,674.0,88,72,176.0,144.0,,,-32.0,32.0,22.22222222222222
GDN0011,TiltUp,9,9,9,3357,3357,3698,3698,3455,3459,3538,3534,686.0,686.0,83,75,166.0,150.0,,,-16.0,16.0,10.666666666666668
GDN0011,TiltUp,10,10,10,3698,3698,4046,4046,3798,3803,3886,3884,702.0,702.0,88,81,176.0,162.0,,,-14.0,14.0,8.641975308641975
GDN0011,TiltUp,11,11,11,4046,4046,4398,4398,4149,4153,4228,4224,704.0,704.0,79,71,158.0,142.0,,,-16.0,16.0,11.267605633802818
GDN0011,TiltUp,12,12,12,4398,4398,4742,4742,4501,4506,4589,4586,680.0,680.0,88,80,176.0,160.0,,,-16.0,16.0,10.0
GDN0011,TiltUp,13,13,13,4742,4742,5082,5082,4841,4845,4931,4926,680.0,680.0,90,81,180.0,162.0,,,-18.0,18.0,11.11111111111111
GDN0011,TiltUp,14,14,14,5082,5082,5423,5423,5181,5185,5259,5256,684.0,684.0,78,71,156.0,142.0,,,-14.0,14.0,9.859154929577464
GDN0011,TiltUp,15,15,15,5423,5423,5771,5771,5523,5528,5605,5601,702.0,702.0,82,73,164.0,146.0,,,-18.0,18.0,12.32876712328767
GDN0011,TiltUp,16,16,16,5771,5771,6121,6121,5874,5878,5958,5952,698.0,698.0,84,74,168.0,148.0,,,-20.0,20.0,13.513513513513514
GDN0011,TiltUp,17,17,17,6121,6121,6459,6459,6223,6227,6309,6307,664.0,664.0,86,80,172.0,160.0,,,-12.0,12.0,7.5
GDN0011,TiltUp,18,18,18,6459,6459,6790,6790,6555,6559,6643,6640,662.0,662.0,88,81,176.0,162.0,,,-14.0,14.0,8.641975308641975
GDN0011,TiltUp,19,19,19,6790,6790,7122,7122,6886,6890,6971,6966,664.0,664.0,85,76,170.0,152.0,,,-18.0,18.0,11.842105263157894
GDN0011,TiltUp,20,20,20,7122,7122,7459,7459,7218,7223,7302,7299,680.0,680.0,84,76,168.0,152.0,,,-16.0,16.0,10.526315789473683
GDN0011,TiltUp,21,21,21,7459,7459,7800,7800,7558,7563,7645,7640,684.0,684.0,87,77,174.0,154.0,,,-20.0,20.0,12.987012987012985
GDN0011,TiltUp,22,22,22,7800,7800,8133,8133,7900,7904,7984,7979,654.0,654.0,84,75,168.0,150.0,,,-18.0,18.0,12.0
GDN0011,TiltUp,23,23,23,8133,8133,8464,8464,8227,8231,8312,8304,668.0,668.0,85,73,170.0,146.0,,,-24.0,24.0,16.43835616438356
GDN0011,TiltUp,24,24,24,8464,8464,8805,8805,8561,8565,8643,8638,690.0,690.0,82,73,164.0,146.0,,,-18.0,18.0,12.32876712328767
GDN0011,TiltUp,25,25,25,8805,8805,9164,9164,8906,8911,8993,8981,732.0,732.0,87,70,174.0,140.0,,,-34.0,34.0,24.285714285714285
GDN0011,TiltUp,26,26,26,9164,9164,9536,9536,9272,9277,9356,9350,752.0,752.0,84,73,168.0,146.0,,,-22.0,22.0,15.068493150684931
GDN0011,TiltUp,27,27,27,9536,9536,9903,9903,9648,9652,9734,9729,722.0,722.0,86,77,172.0,154.0,,,-18.0,18.0,11.688311688311687
GDN0011,TiltUp,28,28,28,9903,9903,10256,10256,10009,10013,10097,10090,698.0,698.0,88,77,176.0,154.0,,,-22.0,22.0,14.285714285714285
GDN0011,TiltUp,29,29,29,10256,10256,10604,10604,10358,10362,10444,10432,696.0,696.0,86,70,172.0,140.0,,,-32.0,32.0,22.857142857142858
GDN0011,TiltUp,30,30,30,10604,10604,10957,10957,10706,10710,10791,10785,710.0,710.0,85,75,170.0,150.0,,,-20.0,20.0,13.333333333333334
GDN0011,TiltUp,31,31,31,10957,10957,11316,11316,11061,11065,11141,11137,724.0,724.0,80,72,160.0,144.0,,,-16.0,16.0,11.11111111111111
GDN0011,TiltUp,32,32,32,11316,11316,11673,11673,11423,11427,11506,11502,708.0,708.0,83,75,166.0,150.0,,,-16.0,16.0,10.666666666666668
GDN0011,TiltUp,33,33,33,11673,11673,12016,12016,11777,11781,11866,11861,674.0,674.0,89,80,178.0,160.0,,,-18.0,18.0,11.25
GDN0011,TiltUp,34,34,34,12016,12016,12352,12352,12114,12118,12203,12200,670.0,670.0,89,82,178.0,164.0,,,-14.0,14.0,8.536585365853659
GDN0011,TiltUp,35,35,35,12352,12352,12689,12689,12449,12453,12534,12530,678.0,678.0,85,77,170.0,154.0,,,-16.0,16.0,10.38961038961039
GDN0011,TiltUp,36,36,36,12689,12689,13032,13032,12788,12793,12869,12865,690.0,690.0,81,72,162.0,144.0,,,-18.0,18.0,12.5
GDN0011,TiltUp,37,37,37,13032,13032,13379,13379,13133,13137,13221,13202,696.0,696.0,88,65,176.0,130.0,,,-46.0,46.0,35.38461538461539
GDN0011,TiltUp,38,38,38,13379,13379,13719,13719,13481,13485,13568,13561,672.0,672.0,87,76,174.0,152.0,,,-22.0,22.0,14.473684210526317
GDN0011,TiltUp,39,39,39,13719,13719,14060,14060,13817,13821,13903,13898,686.0,686.0,86,77,172.0,154.0,,,-18.0,18.0,11.688311688311687
GDN0011,TiltUp,40,40,40,14060,14060,14404,14404,14160,14164,14244,14237,688.0,688.0,84,73,168.0,146.0,,,-22.0,22.0,15.068493150684931
GDN0011,TiltUp,41,41,41,14404,14404,14753,14753,14504,14509,14587,14583,706.0,706.0,83,74,166.0,148.0,,,-18.0,18.0,12.162162162162163
GDN0011,TiltUp,42,42,42,14753,14753,15106,15106,14857,14861,14943,14939,706.0,706.0,86,78,172.0,156.0,,,-16.0,16.0,10.256410256410255
GDN0011,TiltUp,43,43,43,15106,15106,15452,15452,15210,15214,15295,15290,684.0,684.0,85,76,170.0,152.0,,,-18.0,18.0,11.842105263157894
GDN0011,TiltUp,44,44,44,15452,15452,15789,15789,15552,15556,15634,15628,668.0,668.0,82,72,164.0,144.0,,,-20.0,20.0,13.88888888888889
GDN0011,TiltUp,45,45,45,15789,15789,16130,16130,15886,15890,15974,15971,690.0,690.0,88,81,176.0,162.0,,,-14.0,14.0,8.641975308641975
GDN0011,TiltUp,46,46,46,16130,16130,16473,16473,16231,16235,16314,16311,682.0,682.0,83,76,166.0,152.0,,,-14.0,14.0,9.210526315789473
GDN0011,TiltUp,47,47,47,16473,16473,16814,16814,16572,16576,16655,16652,684.0,684.0,83,76,166.0,152.0,,,-14.0,14.0,9.210526315789473
GDN0011,TiltUp,48,48,48,16814,16814,17147,17147,16914,16918,16999,16992,654.0,654.0,85,74,170.0,148.0,,,-22.0,22.0,14.864864864864865
GDN0011,TiltUp,49,49,49,17147,17147,17477,17477,17241,17245,17327,17316,664.0,664.0,86,71,172.0,142.0,,,-30.0,30.0,21.12676056338028
GDN0011,TiltUp,50,50,50,17477,17477,17820,17820,17573,17578,17650,17646,698.0,698.0,77,68,154.0,136.0,,,-18.0,18.0,13.23529411764706
GDN0011,TiltUp,51,51,51,17820,17820,18170,18170,17922,17926,18002,17997,702.0,702.0,80,71,160.0,142.0,,,-18.0,18.0,12.676056338028168
GDN0011,TiltUp,52,52,52,18170,18170,18508,18508,18273,18278,18355,18350,660.0,660.0,82,72,164.0,144.0,,,-20.0,20.0,13.88888888888889
GDN0011,TiltUp,53,53,53,18508,18508,18828,18828,18603,18607,18695,18683,632.0,632.0,92,76,184.0,152.0,,,-32.0,32.0,21.052631578947366
GDN0011,TiltUp,54,54,54,18828,18828,19140,19140,18919,18923,19006,18998,618.0,618.0,87,75,174.0,150.0,,,-24.0,24.0,16.0
GDN0011,TiltUp,55,55,55,19140,19140,19453,19453,19228,19232,19314,19309,632.0,632.0,86,77,172.0,154.0,,,-18.0,18.0,11.688311688311687
GDN0011,TiltUp,56,56,56,19453,19453,19773,19773,19544,19548,19628,19621,642.0,642.0,84,73,168.0,146.0,,,-22.0,22.0,15.068493150684931
GDN0011,TiltUp,57,57,57,19773,19773,20096,20096,19865,19869,19944,19941,648.0,648.0,79,72,158.0,144.0,,,-14.0,14.0,9.722222222222223
GDN0011,TiltUp,58,58,58,20096,20096,20421,20421,20189,20193,20269,20264,652.0,652.0,80,71,160.0,142.0,,,-18.0,18.0,12.676056338028168
GDN0011,TiltUp,59,59,59,20421,20421,20744,20744,20515,20519,20598,20593,644.0,644.0,83,74,166.0,148.0,,,-18.0,18.0,12.162162162162163
GDN0011,TiltUp,60,60,60,20744,20744,21069,21069,20837,20841,20922,20917,652.0,652.0,85,76,170.0,152.0,,,-18.0,18.0,11.842105263157894
GDN0011,TiltUp,61,61,61,21069,21069,21401,21401,21163,21167,21247,21242,672.0,672.0,84,75,168.0,150.0,,,-18.0,18.0,12.0
GDN0011,TiltUp,62,62,62,21401,21401,21741,21741,21499,21504,21584,21581,682.0,682.0,85,77,170.0,154.0,,,-16.0,16.0,10.38961038961039
GDN0011,TiltUp,63,63,63,21741,21741,22079,22079,21840,21844,21928,21914,674.0,674.0,88,70,176.0,140.0,,,-36.0,36.0,25.71428571428571
GDN0011,TiltUp,64,64,64,22079,22079,22408,22408,22177,22181,22263,22256,648.0,648.0,86,75,172.0,150.0,,,-22.0,22.0,14.666666666666666
GDN0011,TiltUp,65,65,65,22408,22408,22733,22733,22501,22505,22585,22582,652.0,652.0,84,77,168.0,154.0,,,-14.0,14.0,9.090909090909092
GDN0011,TiltUp,66,66,66,22733,22733,23060,23060,22827,22832,22907,22902,656.0,656.0,80,70,160.0,140.0,,,-20.0,20.0,14.285714285714285
GDN0011,TiltUp,67,67,67,23060,23060,23391,23391,23155,23159,23240,23238,664.0,664.0,85,79,170.0,158.0,,,-12.0,12.0,7.59493670886076
GDN0011,TiltUp,68,68,68,23391,23391,23720,23720,23487,23491,23576,23561,656.0,656.0,89,70,178.0,140.0,,,-38.0,38.0,27.142857142857142
GDN0011,TiltUp,69,69,69,23720,23720,24042,24042,23815,23819,23906,23903,638.0,638.0,91,84,182.0,168.0,,,-14.0,14.0,8.333333333333332
GDN0011,TiltUp,70,70,70,24042,24042,24350,24350,24134,24138,24225,24219,602.0,602.0,91,81,182.0,162.0,,,-20.0,20.0,12.345679012345679
GDN0011,TiltUp,71,71,71,24350,24350,24655,24655,24435,24439,24526,24508,616.0,616.0,91,69,182.0,138.0,,,-44.0,44.0,31.88405797101449
GDN0011,TiltUp,72,72,72,24655,24655,24967,24967,24743,24747,24827,24824,628.0,628.0,84,77,168.0,154.0,,,-14.0,14.0,9.090909090909092
GDN0011,TiltUp,73,73,73,24967,24967,25301,25301,25057,25061,25138,25124,688.0,688.0,81,63,162.0,126.0,,,-36.0,36.0,28.57142857142857
GDN0011,TiltUp,74,74,74,25301,25301,25672,25672,25401,25406,25483,25479,772.0,772.0,82,73,164.0,146.0,,,-18.0,18.0,12.32876712328767
GDN0011,TiltUp,75,75,75,25672,25672,26072,26072,25787,25791,25869,25854,816.0,816.0,82,63,164.0,126.0,,,-38.0,38.0,30.158730158730158
GDN0011,TiltUp,76,76,76,26072,26072,26486,26486,26195,26199,26281,26278,834.0,834.0,86,79,172.0,158.0,,,-14.0,14.0,8.860759493670885
GDN0011,TiltUp,77,77,77,26486,26486,26891,26891,26612,26616,26694,26680,796.0,796.0,82,64,164.0,128.0,,,-36.0,36.0,28.125
GDN0011,TiltUp,78,78,78,26891,26891,27274,27274,27010,27014,27097,27090,750.0,750.0,87,76,174.0,152.0,,,-22.0,22.0,14.473684210526317
GDN0011,TiltUp,79,79,79,27274,27274,27632,27632,27385,27389,27469,27467,698.0,698.0,84,78,168.0,156.0,,,-12.0,12.0,7.6923076923076925
GDN0011,TiltUp,80,80,80,27632,27632,27969,27969,27734,27738,27821,27811,662.0,662.0,87,73,174.0,146.0,,,-28.0,28.0,19.17808219178082
GDN0011,TiltUp,81,81,81,27969,27969,28290,28290,28065,28069,28152,28136,632.0,632.0,87,67,174.0,134.0,,,-40.0,40.0,29.850746268656714
GDN0011,TiltUp,82,82,82,28290,28290,28608,28608,28381,28386,28471,28464,636.0,636.0,90,78,180.0,156.0,,,-24.0,24.0,15.384615384615385
GDN0011,TiltUp,83,83,83,28608,28608,28932,28932,28699,28704,28781,28778,656.0,656.0,82,74,164.0,148.0,,,-16.0,16.0,10.81081081081081
GDN0011,TiltUp,84,84,84,28932,28932,29276,29276,29027,29032,29113,29110,704.0,704.0,86,78,172.0,156.0,,,-16.0,16.0,10.256410256410255
GDN0011,TiltUp,85,85,85,29276,29276,29636,29636,29379,29383,29458,29454,730.0,730.0,79,71,158.0,142.0,,,-16.0,16.0,11.267605633802818
GDN0011,TiltDown,0,0,0,430,430,858,858,560,564,635,626,856.0,856.0,75,62,150.0,124.0,,,-26.0,26.0,20.967741935483872
GDN0011,TiltDown,1,1,1,858,858,1299,1299,988,992,1067,1061,896.0,896.0,79,69,158.0,138.0,,,-20.0,20.0,14.492753623188406
GDN0011,TiltDown,2,2,2,1299,1299,1789,1789,1436,1440,1512,1506,1026.0,1026.0,76,66,152.0,132.0,,,-20.0,20.0,15.151515151515152
GDN0011,TiltDown,3,3,3,1789,1789,2276,2276,1949,1953,2021,2013,946.0,946.0,72,60,144.0,120.0,,,-24.0,24.0,20.0
GDN0011,TiltDown,5,5,5,2798,2798,3352,3352,2969,2973,3044,3039,1116.0,1116.0,75,66,150.0,132.0,,,-18.0,18.0,13.636363636363635
GDN0011,TiltDown,6,6,6,3352,3352,3858,3858,3527,3531,3606,3589,958.0,958.0,79,58,158.0,116.0,,,-42.0,42.0,36.206896551724135
GDN0011,TiltDown,7,7,7,3858,3858,4374,4374,4006,4009,4086,4082,1072.0,1072.0,80,73,160.0,146.0,,,-14.0,14.0,9.58904109589041
GDN0011,TiltDown,8,8,8,4374,4374,4891,4891,4542,4545,4616,4609,1012.0,1012.0,74,64,148.0,128.0,,,-20.0,20.0,15.625
GDN0011,TiltDown,9,9,9,4891,4891,5355,5355,5048,5052,5124,5118,884.0,884.0,76,66,152.0,132.0,,,-20.0,20.0,15.151515151515152
GDN0011,TiltDown,10,10,10,5355,5355,5789,5789,5490,5493,5565,5548,858.0,858.0,75,55,150.0,110.0,,,-40.0,40.0,36.36363636363637
GDN0011,TiltDown,11,11,11,5789,5789,6274,6274,5919,5923,5989,5978,1032.0,1032.0,70,55,140.0,110.0,,,-30.0,30.0,27.27272727272727
GDN0011,TiltDown,12,12,12,6274,6274,6809,6809,6435,6439,6506,6491,1088.0,1088.0,71,52,142.0,104.0,,,-38.0,38.0,36.53846153846153
GDN0011,TiltDown,13,13,13,6809,6809,7323,7323,6979,6983,7052,7036,996.0,996.0,73,53,146.0,106.0,,,-40.0,40.0,37.735849056603776
GDN0011,TiltDown,14,14,14,7323,7323,7873,7873,7477,7480,7550,7542,1158.0,1158.0,73,62,146.0,124.0,,,-22.0,22.0,17.741935483870968
GDN0011,TiltDown,15,15,15,7873,7873,8414,8414,8056,8060,8130,8125,1040.0,1040.0,74,65,148.0,130.0,,,-18.0,18.0,13.846153846153847
GDN0011,TiltDown,16,16,16,8414,8414,8916,8916,8576,8579,8651,8645,984.0,984.0,75,66,150.0,132.0,,,-18.0,18.0,13.636363636363635
GDN0011,TiltDown,17,17,17,8916,8916,9323,9323,9068,9071,9142,9131,724.0,724.0,74,60,148.0,120.0,,,-28.0,28.0,23.333333333333332
GDN0011,TiltDown,18,18,18,9323,9323,9891,9891,9430,9431,9507,9501,1358.0,1358.0,77,70,154.0,140.0,,,-14.0,14.0,10.0
GDN0011,TiltDown,19,19,19,9891,9891,10451,10451,10109,10113,10179,10174,990.0,990.0,70,61,140.0,122.0,,,-18.0,18.0,14.754098360655737
GDN0011,TiltDown,20,20,20,10451,10451,10959,10959,10604,10607,10680,10664,1032.0,1032.0,76,57,152.0,114.0,,,-38.0,38.0,33.33333333333333
GDN0011,TiltDown,21,21,21,10959,10959,11468,11468,11120,11124,11187,11174,1010.0,1010.0,67,50,134.0,100.0,,,-34.0,34.0,34.0
GDN0011,TiltDown,22,22,22,11468,11468,11959,11959,11625,11629,11699,11684,966.0,966.0,74,55,148.0,110.0,,,-38.0,38.0,34.54545454545455
GDN0011,TiltDown,23,23,23,11959,11959,12476,12476,12108,12111,12187,12182,1070.0,1070.0,79,71,158.0,142.0,,,-16.0,16.0,11.267605633802818
GDN0011,TiltDown,24,24,24,12476,12476,13008,13008,12643,12647,12721,12714,1062.0,1062.0,78,67,156.0,134.0,,,-22.0,22.0,16.417910447761194
GDN0011,TiltDown,25,25,25,13008,13008,13524,13524,13174,13178,13245,13240,1014.0,1014.0,71,62,142.0,124.0,,,-18.0,18.0,14.516129032258066
GDN0011,TiltDown,26,26,26,13524,13524,14073,14073,13681,13685,13751,13743,1146.0,1146.0,70,58,140.0,116.0,,,-24.0,24.0,20.689655172413794
GDN0011,TiltDown,27,27,27,14073,14073,14633,14633,14254,14258,14326,14321,1104.0,1104.0,72,63,144.0,126.0,,,-18.0,18.0,14.285714285714285
GDN0011,TiltDown,28,28,28,14633,14633,15167,15167,14806,14810,14884,14883,1048.0,1048.0,78,73,156.0,146.0,,,-10.0,10.0,6.8493150684931505
GDN0011,TiltDown,29,29,29,15167,15167,15717,15717,15330,15333,15401,15397,1128.0,1128.0,71,64,142.0,128.0,,,-14.0,14.0,10.9375
GDN0011,TiltDown,30,30,30,15717,15717,16252,16252,15894,15898,15974,15952,1040.0,1040.0,80,54,160.0,108.0,,,-52.0,52.0,48.148148148148145
GDN0011,TiltDown,31,31,31,16252,16252,16747,16747,16414,16418,16489,16479,962.0,962.0,75,61,150.0,122.0,,,-28.0,28.0,22.950819672131146
GDN0011,TiltDown,32,32,32,16747,16747,17247,17247,16895,16899,16971,16966,1022.0,1022.0,76,67,152.0,134.0,,,-18.0,18.0,13.432835820895523
GDN0011,TiltDown,33,33,33,17247,17247,17756,17756,17406,17410,17479,17465,1014.0,1014.0,73,55,146.0,110.0,,,-36.0,36.0,32.72727272727273
GDN0011,TiltDown,34,34,34,17756,17756,18223,18223,17913,17917,17988,17978,892.0,892.0,75,61,150.0,122.0,,,-28.0,28.0,22.950819672131146
GDN0011,TiltDown,35,35,35,18223,18223,18699,18699,18359,18362,18439,18433,984.0,984.0,80,71,160.0,142.0,,,-18.0,18.0,12.676056338028168
GDN0011,TiltDown,36,36,36,18699,18699,19220,19220,18851,18855,18925,18919,1074.0,1074.0,74,64,148.0,128.0,,,-20.0,20.0,15.625
GDN0011,TiltDown,37,37,37,19220,19220,19745,19745,19388,19392,19466,19440,1036.0,1036.0,78,48,156.0,96.0,,,-60.0,60.0,62.5
GDN0011,TiltDown,38,38,38,19745,19745,20243,20243,19906,19910,19983,19979,974.0,974.0,77,69,154.0,138.0,,,-16.0,16.0,11.594202898550725
GDN0011,TiltDown,39,39,39,20243,20243,20766,20766,20393,20397,20466,20461,1086.0,1086.0,73,64,146.0,128.0,,,-18.0,18.0,14.0625
GDN0011,TiltDown,40,40,40,20766,20766,21300,21300,20936,20940,21009,21002,1058.0,1058.0,73,62,146.0,124.0,,,-22.0,22.0,17.741935483870968
GDN0011,TiltDown,41,41,41,21300,21300,21802,21802,21465,21469,21541,21541,976.0,976.0,76,72,152.0,144.0,,,-8.0,8.0,5.555555555555555
GDN0011,TiltDown,42,42,42,21802,21802,22329,22329,21953,21957,22024,22015,1094.0,1094.0,71,58,142.0,116.0,,,-26.0,26.0,22.413793103448278
GDN0011,TiltDown,43,43,43,22329,22329,22858,22858,22500,22503,22572,22567,1040.0,1040.0,72,64,144.0,128.0,,,-16.0,16.0,12.5
GDN0011,TiltDown,44,44,44,22858,22858,23349,23349,23020,23024,23096,23094,950.0,950.0,76,70,152.0,140.0,,,-12.0,12.0,8.571428571428571
GDN0011,TiltDown,45,45,45,23349,23349,23757,23757,23495,23499,23561,23545,744.0,744.0,66,46,132.0,92.0,,,-40.0,40.0,43.47826086956522
GDN0011,TiltDown,46,46,46,23757,23757,24334,24334,23867,23868,23951,23933,1374.0,1374.0,84,65,168.0,130.0,,,-38.0,38.0,29.230769230769234
GDN0011,TiltDown,47,47,47,24334,24334,24870,24870,24554,24558,24626,24618,910.0,910.0,72,60,144.0,120.0,,,-24.0,24.0,20.0
GDN0011,TiltDown,48,48,48,24870,24870,25356,25356,25009,25012,25087,25079,1006.0,1006.0,78,67,156.0,134.0,,,-22.0,22.0,16.417910447761194
GDN0011,TiltDown,49,49,49,25356,25356,25866,25866,25512,25515,25586,25586,1028.0,1028.0,74,71,148.0,142.0,,,-6.0,6.0,4.225352112676056
GDN0011,TiltDown,50,50,50,25866,25866,26337,26337,26026,26030,26100,26087,894.0,894.0,74,57,148.0,114.0,,,-34.0,34.0,29.82456140350877
GDN0011,TiltDown,51,51,51,26337,26337,26883,26883,26473,26476,26560,26545,1200.0,1200.0,87,69,174.0,138.0,,,-36.0,36.0,26.08695652173913
GDN0011,TiltDown,52,52,52,26883,26883,27463,27463,27073,27076,27143,27134,1138.0,1138.0,70,58,140.0,116.0,,,-24.0,24.0,20.689655172413794
GDN0011,TiltDown,53,53,53,27463,27463,28001,28001,27642,27646,27716,27707,1044.0,1044.0,74,61,148.0,122.0,,,-26.0,26.0,21.311475409836063
GDN0011,TiltDown,54,54,54,28001,28001,28558,28558,28164,28168,28234,28224,1152.0,1152.0,70,56,140.0,112.0,,,-28.0,28.0,25.0
GDN0011,TiltDown,55,55,55,28558,28558,29114,29114,28740,28743,28817,28814,1088.0,1088.0,77,71,154.0,142.0,,,-12.0,12.0,8.450704225352112
GDN0011,TiltDown,56,56,56,29114,29114,29634,29634,29284,29288,29361,29351,1014.0,1014.0,77,63,154.0,126.0,,,-28.0,28.0,22.22222222222222
GDN0012,Pause,0,0,0,447,447,902,902,587,593,668,657,908.0,908.0,81,64,162.0,128.0,,,-34.0,34.0,26.5625
GDN0012,Pause,1,1,1,902,902,1361,1361,1041,1047,1121,1118,922.0,922.0,80,71,160.0,142.0,,,-18.0,18.0,12.676056338028168
GDN0012,Pause,2,2,2,1361,1361,1816,1816,1502,1508,1579,1567,906.0,906.0,77,59,154.0,118.0,,,-36.0,36.0,30.508474576271187
GDN0012,Pause,3,3,3,1816,1816,2257,2257,1955,1961,2037,2010,868.0,868.0,82,49,164.0,98.0,,,-66.0,66.0,67.3469387755102
GDN0012,Pause,4,4,4,2257,2257,2701,2701,2389,2395,2464,2458,898.0,898.0,75,63,150.0,126.0,,,-24.0,24.0,19.047619047619047
GDN0012,Pause,5,5,5,2701,2701,3154,3154,2838,2844,2912,2886,910.0,910.0,74,42,148.0,84.0,,,-64.0,64.0,76.19047619047619
GDN0012,Pause,6,6,6,3154,3154,3622,3622,3293,3299,3366,3351,950.0,950.0,73,52,146.0,104.0,,,-42.0,42.0,40.38461538461539
