,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_wave_onset_sample,q_wave_onset_sample,b_point_sample,b_point_sample,rr_interval_ms,rr_interval_ms,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
GDN0008,TiltUp,28,28,28,14075,14075,14491,14491,14204,14203,14293,14306,832.0,832.0,89,103,178.0,206.0,,,28.0,28.0,13.592233009708737
GDN0008,TiltUp,29,29,29,14491,14491,14907,14907,14620,14619,14708,14709,830.0,830.0,88,90,176.0,180.0,,,4.0,4.0,2.2222222222222223
GDN0008,TiltUp,30,30,30,14907,14907,15323,15323,15035,15034,,15141,834.0,834.0,,107,,214.0,no_c_point,,,,
GDN0008,TiltUp,31,31,31,15323,15323,15739,15739,15452,15451,15537,15555,830.0,830.0,85,104,170.0,208.0,,,38.0,38.0,18.269230769230766
GDN0008,TiltUp,32,32,32,15739,15739,16157,16157,15867,15866,,15972,840.0,840.0,,106,,212.0,no_c_point,,,,
GDN0008,TiltUp,33,33,33,16157,16157,16572,16572,16287,16286,16370,16377,826.0,826.0,83,91,166.0,182.0,,,16.0,16.0,8.791208791208792
GDN0008,TiltUp,34,34,34,16572,16572,16981,16981,16700,16699,16783,16802,812.0,812.0,83,103,166.0,206.0,,,40.0,40.0,19.41747572815534
GDN0008,TiltUp,35,35,35,16981,16981,17380,17380,17106,17105,,17185,790.0,790.0,,80,,160.0,no_c_point,,,,
GDN0008,TiltUp,36,36,36,17380,17380,17777,17777,17501,17500,17586,17608,796.0,796.0,85,108,170.0,216.0,,,46.0,46.0,21.296296296296298
GDN0008,TiltUp,37,37,37,17777,17777,18171,18171,17899,17898,17989,17986,786.0,786.0,90,88,180.0,176.0,,,-4.0,4.0,2.272727272727273
GDN0008,TiltUp,39,39,39,18570,18570,18983,18983,18694,18693,18773,18786,838.0,838.0,79,93,158.0,186.0,,,28.0,28.0,15.053763440860216
GDN0008,TiltUp,40,40,40,18983,18983,19413,19413,19113,19112,19198,19213,872.0,872.0,85,101,170.0,202.0,,,32.0,32.0,15.841584158415841
GDN0008,TiltUp,41,41,41,19413,19413,19847,19847,19549,19548,19629,19647,866.0,866.0,80,99,160.0,198.0,,,38.0,38.0,19.19191919191919
GDN0008,TiltUp,42,42,42,19847,19847,20270,20270,19982,19981,20062,20077,834.0,834.0,80,96,160.0,192.0,,,32.0,32.0,16.666666666666664
GDN0008,TiltUp,43,43,43,20270,20270,20677,20677,20399,20398,20485,20495,804.0,804.0,86,97,172.0,194.0,,,22.0,22.0,11.34020618556701
GDN0008,TiltUp,44,44,44,20677,20677,21076,21076,20801,20801,20891,20901,794.0,794.0,90,100,180.0,200.0,,,20.0,20.0,10.0
GDN0008,TiltUp,45,45,45,21076,21076,21472,21472,21198,21197,21282,21298,790.0,790.0,84,101,168.0,202.0,,,34.0,34.0,16.831683168316832
GDN0008,TiltUp,46,46,46,21472,21472,21871,21871,21593,21592,21674,21677,804.0,804.0,81,85,162.0,170.0,,,8.0,8.0,4.705882352941177
GDN0008,TiltUp,47,47,47,21871,21871,22277,22277,21995,21994,22076,22088,814.0,814.0,81,94,162.0,188.0,,,26.0,26.0,13.829787234042554
GDN0008,TiltUp,48,48,48,22277,22277,22686,22686,22402,22401,22483,22501,822.0,822.0,81,100,162.0,200.0,,,38.0,38.0,19.0
GDN0008,TiltUp,49,49,49,22686,22686,23092,23092,22813,22812,,22915,806.0,806.0,,103,,206.0,no_c_point,,,,
GDN0008,TiltUp,50,50,50,23092,23092,23487,23487,23216,23215,23298,23321,782.0,782.0,82,106,164.0,212.0,,,48.0,48.0,22.641509433962266
GDN0008,TiltUp,51,51,51,23487,23487,23875,23875,23607,23606,23686,23703,772.0,772.0,79,97,158.0,194.0,,,36.0,36.0,18.556701030927837
GDN0008,TiltUp,52,52,52,23875,23875,24260,24260,23993,23992,24075,24095,770.0,770.0,82,103,164.0,206.0,,,42.0,42.0,20.388349514563107
GDN0008,TiltUp,53,53,53,24260,24260,24637,24637,24378,24377,,24466,746.0,746.0,,89,,178.0,no_c_point,,,,
GDN0008,TiltUp,54,54,54,24637,24637,25004,25004,24751,24750,,24852,726.0,726.0,,102,,204.0,no_c_point,,,,
GDN0008,TiltUp,55,55,55,25004,25004,25362,25362,25114,25112,25199,25218,710.0,710.0,85,106,170.0,212.0,,,42.0,42.0,19.81132075471698
GDN0008,TiltUp,56,56,56,25362,25362,25714,25714,25469,25468,25555,25558,700.0,700.0,86,90,172.0,180.0,,,8.0,8.0,4.444444444444445
GDN0008,TiltUp,57,57,57,25714,25714,26064,26064,25819,25818,25908,25910,702.0,702.0,89,92,178.0,184.0,,,6.0,6.0,3.260869565217391
GDN0008,TiltUp,58,58,58,26064,26064,26416,26416,26170,26169,26256,26273,706.0,706.0,86,104,172.0,208.0,,,36.0,36.0,17.307692307692307
GDN0008,TiltUp,59,59,59,26416,26416,26776,26776,26523,26522,26601,26618,726.0,726.0,78,96,156.0,192.0,,,36.0,36.0,18.75
GDN0008,TiltUp,60,60,60,26776,26776,27155,27155,26886,26885,,26978,776.0,776.0,,93,,186.0,no_c_point,,,,
GDN0008,TiltUp,61,61,61,27155,27155,27546,27546,27274,27273,27353,27360,784.0,784.0,79,87,158.0,174.0,,,16.0,16.0,9.195402298850574
GDN0008,TiltUp,62,62,62,27546,27546,27935,27935,27666,27665,,27752,774.0,774.0,,87,,174.0,no_c_point,,,,
GDN0008,TiltUp,63,63,63,27935,27935,28315,28315,28053,28052,,28144,754.0,754.0,,92,,184.0,no_c_point,,,,
GDN0008,TiltUp,64,64,64,28315,28315,28690,28690,28430,28429,,28530,748.0,748.0,,101,,202.0,no_c_point,,,,
GDN0008,TiltUp,65,65,65,28690,28690,29056,29056,28804,28803,28892,28901,724.0,724.0,88,98,176.0,196.0,,,20.0,20.0,10.204081632653061
GDN0008,TiltUp,66,66,66,29056,29056,29410,29410,29166,29165,29245,29260,698.0,698.0,79,95,158.0,190.0,,,32.0,32.0,16.842105263157894
GDN0008,TiltUp,67,67,67,29410,29410,29758,29758,29515,29514,,29616,694.0,694.0,,102,,204.0,no_c_point,,,,
GDN0008,TiltDown,0,0,0,85,85,528,528,223,221,308,313,886.0,886.0,85,92,170.0,184.0,,,14.0,14.0,7.608695652173914
GDN0008,TiltDown,1,1,1,528,528,950,950,666,665,750,736,822.0,822.0,84,71,168.0,142.0,,,-26.0,26.0,18.30985915492958
GDN0008,TiltDown,2,2,2,950,950,1392,1392,1077,1075,1160,1168,918.0,918.0,83,93,166.0,186.0,,,20.0,20.0,10.75268817204301
GDN0008,TiltDown,3,3,3,1392,1392,1871,1871,1536,1534,1615,1626,978.0,978.0,79,92,158.0,184.0,,,26.0,26.0,14.130434782608695
GDN0008,TiltDown,4,4,4,1871,1871,2442,2442,2025,2023,2100,2099,1232.0,1232.0,75,76,150.0,152.0,,,2.0,2.0,1.3157894736842104
GDN0008,TiltDown,5,5,5,2442,2442,3050,3050,2641,2640,2723,2728,1206.0,1206.0,82,88,164.0,176.0,,,12.0,12.0,6.8181818181818175
GDN0008,TiltDown,6,6,6,3050,3050,3606,3606,3244,3242,3323,3329,1062.0,1062.0,79,87,158.0,174.0,,,16.0,16.0,9.195402298850574
GDN0008,TiltDown,7,7,7,3606,3606,4173,4173,3775,3774,3854,3859,1172.0,1172.0,79,85,158.0,170.0,,,12.0,12.0,7.0588235294117645
GDN0008,TiltDown,8,8,8,4173,4173,4745,4745,4361,4359,4442,4443,1128.0,1128.0,81,84,162.0,168.0,,,6.0,6.0,3.571428571428571
GDN0008,TiltDown,9,9,9,4745,4745,5272,5272,4925,4924,5004,5012,1016.0,1016.0,79,88,158.0,176.0,,,18.0,18.0,10.227272727272728
GDN0008,TiltDown,10,10,10,5272,5272,5808,5808,5433,5432,5515,5516,1100.0,1100.0,82,84,164.0,168.0,,,4.0,4.0,2.380952380952381
GDN0008,TiltDown,11,11,11,5808,5808,6370,6370,5983,5981,6060,6064,1138.0,1138.0,77,83,154.0,166.0,,,12.0,12.0,7.228915662650602
GDN0008,TiltDown,12,12,12,6370,6370,6900,6900,6552,6550,6630,6630,1018.0,1018.0,78,80,156.0,160.0,,,4.0,4.0,2.5
GDN0008,TiltDown,13,13,13,6900,6900,7437,7437,7061,7060,7141,7136,1106.0,1106.0,80,76,160.0,152.0,,,-8.0,8.0,5.263157894736842
GDN0008,TiltDown,14,14,14,7437,7437,8003,8003,7614,7612,7690,7691,1144.0,1144.0,76,79,152.0,158.0,,,6.0,6.0,3.79746835443038
GDN0008,TiltDown,15,15,15,8003,8003,8553,8553,8186,8184,8263,8272,1078.0,1078.0,77,88,154.0,176.0,,,22.0,22.0,12.5
GDN0008,TiltDown,16,16,16,8553,8553,9151,9151,8725,8724,8803,8797,1258.0,1258.0,78,73,156.0,146.0,,,-10.0,10.0,6.8493150684931505
GDN0008,TiltDown,17,17,17,9151,9151,9771,9771,9354,9353,9432,9422,1230.0,1230.0,78,69,156.0,138.0,,,-18.0,18.0,13.043478260869565
GDN0008,TiltDown,18,18,18,9771,9771,10358,10358,9969,9968,10049,10060,1146.0,1146.0,80,92,160.0,184.0,,,24.0,24.0,13.043478260869565
GDN0008,TiltDown,19,19,19,10358,10358,10937,10937,10542,10540,10622,10622,1164.0,1164.0,80,82,160.0,164.0,,,4.0,4.0,2.4390243902439024
GDN0008,TiltDown,20,20,20,10937,10937,11485,11485,11124,11123,11206,11211,1058.0,1058.0,82,88,164.0,176.0,,,12.0,12.0,6.8181818181818175
GDN0008,TiltDown,21,21,21,11485,11485,12017,12017,11653,11652,11736,11741,1068.0,1068.0,83,89,166.0,178.0,,,12.0,12.0,6.741573033707865
GDN0008,TiltDown,22,22,22,12017,12017,12606,12606,12187,12186,12271,12272,1236.0,1236.0,84,86,168.0,172.0,,,4.0,4.0,2.3255813953488373
GDN0008,TiltDown,23,23,23,12606,12606,13201,13201,12805,12804,12888,12890,1166.0,1166.0,83,86,166.0,172.0,,,6.0,6.0,3.488372093023256
GDN0008,TiltDown,24,24,24,13201,13201,13809,13809,13388,13387,13469,13478,1244.0,1244.0,81,91,162.0,182.0,,,20.0,20.0,10.989010989010989
GDN0008,TiltDown,25,25,25,13809,13809,14457,14457,14010,14009,14093,14101,1324.0,1324.0,83,92,166.0,184.0,,,18.0,18.0,9.782608695652174
GDN0008,TiltDown,26,26,26,14457,14457,15063,15063,14672,14671,14755,14757,1150.0,1150.0,83,86,166.0,172.0,,,6.0,6.0,3.488372093023256
GDN0008,TiltDown,27,27,27,15063,15063,15657,15657,15247,15246,15329,15335,1208.0,1208.0,82,89,164.0,178.0,,,14.0,14.0,7.865168539325842
GDN0008,TiltDown,28,28,28,15657,15657,16237,16237,15851,15850,15934,15937,1136.0,1136.0,83,87,166.0,174.0,,,8.0,8.0,4.597701149425287
GDN0008,TiltDown,29,29,29,16237,16237,16817,16817,16419,16417,16502,16506,1172.0,1172.0,83,89,166.0,178.0,,,12.0,12.0,6.741573033707865
GDN0008,TiltDown,30,30,30,16817,16817,17405,17405,17005,17004,17088,17091,1178.0,1178.0,83,87,166.0,174.0,,,8.0,8.0,4.597701149425287
GDN0008,TiltDown,31,31,31,17405,17405,17958,17958,17594,17592,17674,17688,1068.0,1068.0,80,96,160.0,192.0,,,32.0,32.0,16.666666666666664
GDN0008,TiltDown,32,32,32,17958,17958,18478,18478,18128,18127,18208,18220,1024.0,1024.0,80,93,160.0,186.0,,,26.0,26.0,13.978494623655912
GDN0008,TiltDown,33,33,33,18478,18478,18996,18996,18640,18639,18721,18730,1042.0,1042.0,81,91,162.0,182.0,,,20.0,20.0,10.989010989010989
GDN0008,TiltDown,34,34,34,18996,18996,19597,19597,19161,19159,19242,19246,1290.0,1290.0,81,87,162.0,174.0,,,12.0,12.0,6.896551724137931
GDN0008,TiltDown,35,35,35,19597,19597,20234,20234,19806,19804,19889,19912,1264.0,1264.0,83,108,166.0,216.0,,,50.0,50.0,23.14814814814815
GDN0008,TiltDown,36,36,36,20234,20234,20853,20853,20438,20437,20521,20525,1226.0,1226.0,83,88,166.0,176.0,,,10.0,10.0,5.681818181818182
GDN0008,TiltDown,37,37,37,20853,20853,21481,21481,21051,21049,21132,21143,1272.0,1272.0,81,94,162.0,188.0,,,26.0,26.0,13.829787234042554
GDN0008,TiltDown,38,38,38,21481,21481,22114,22114,21687,21686,21771,21772,1260.0,1260.0,84,86,168.0,172.0,,,4.0,4.0,2.3255813953488373
GDN0008,TiltDown,39,39,39,22114,22114,22712,22712,22317,22316,22398,22404,1164.0,1164.0,81,88,162.0,176.0,,,14.0,14.0,7.954545454545454
GDN0008,TiltDown,40,40,40,22712,22712,23290,23290,22899,22897,22981,22986,1150.0,1150.0,82,89,164.0,178.0,,,14.0,14.0,7.865168539325842
GDN0008,TiltDown,41,41,41,23290,23290,23839,23839,23474,23472,23557,23558,1070.0,1070.0,83,86,166.0,172.0,,,6.0,6.0,3.488372093023256
GDN0008,TiltDown,42,42,42,23839,23839,24378,24378,24009,24007,24090,24099,1084.0,1084.0,81,92,162.0,184.0,,,22.0,22.0,11.956521739130435
GDN0008,TiltDown,43,43,43,24378,24378,24941,24941,24551,24549,24631,24622,1148.0,1148.0,80,73,160.0,146.0,,,-14.0,14.0,9.58904109589041
GDN0008,TiltDown,44,44,44,24941,24941,25500,25499,25125,25124,25206,25205,1100.0,1100.0,81,81,162.0,162.0,,,0.0,0.0,0.0
GDN0008,TiltDown,45,45,45,25500,25499,26083,26083,25675,25674,25756,25759,1204.0,1204.0,81,85,162.0,170.0,,,8.0,8.0,4.705882352941177
GDN0008,TiltDown,46,46,46,26083,26083,26681,26681,26277,26275,26359,26362,1190.0,1190.0,82,87,164.0,174.0,,,10.0,10.0,5.747126436781609
GDN0008,TiltDown,47,47,47,26681,26681,27260,27260,26872,26869,26952,26961,1140.0,1140.0,80,92,160.0,184.0,,,24.0,24.0,13.043478260869565
GDN0008,TiltDown,48,48,48,27260,27260,27851,27850,27442,27441,27520,27527,1206.0,1206.0,78,86,156.0,172.0,,,16.0,16.0,9.30232558139535
GDN0008,TiltDown,49,49,49,27851,27850,28414,28414,28045,28044,28125,28131,1082.0,1082.0,80,87,160.0,174.0,,,14.0,14.0,8.045977011494253
GDN0008,TiltDown,50,50,50,28414,28414,28963,28963,28586,28583,28668,28675,1108.0,1108.0,82,92,164.0,184.0,,,20.0,20.0,10.869565217391305
GDN0008,TiltDown,51,51,51,28963,28963,29542,29542,29140,29139,29224,29201,1184.0,1184.0,84,62,168.0,124.0,,,-44.0,44.0,35.483870967741936
GDN0009,Pause,0,0,0,226,226,587,587,335,341,405,420,722.0,722.0,70,79,140.0,158.0,,,18.0,18.0,11.39240506329114
GDN0009,Pause,3,3,3,1571,1571,2180,2180,1756,1762,,1823,1252.0,1252.0,,61,,122.0,no_c_point,,,,
GDN0009,Pause,4,4,4,2180,2180,2634,2634,2382,2389,2456,2453,722.0,722.0,74,64,148.0,128.0,,,-20.0,20.0,15.625
GDN0009,Pause,5,5,5,2634,2634,3076,3076,2743,2750,,2831,972.0,972.0,,81,,162.0,no_c_point,,,,
GDN0009,Pause,8,8,8,4211,4211,4661,4661,4405,4412,4480,4475,734.0,734.0,75,63,150.0,126.0,,,-24.0,24.0,19.047619047619047
GDN0009,Pause,9,9,9,4661,4661,5108,5108,4772,4779,,4851,980.0,980.0,,72,,144.0,no_c_point,,,,
GDN0009,Pause,10,10,10,5108,5108,5645,5645,5262,5268,,5350,1126.0,1126.0,,82,,164.0,no_c_point,,,,
GDN0009,Pause,11,11,11,5645,5645,6227,6227,5825,5831,,5903,1184.0,1184.0,,72,,144.0,no_c_point,,,,
GDN0009,Pause,12,12,12,6227,6227,6676,6676,6417,6423,6492,6504,744.0,744.0,75,81,150.0,162.0,,,12.0,12.0,7.4074074074074066
GDN0009,Pause,13,13,13,6676,6676,7125,7125,6789,6795,,6887,982.0,982.0,,92,,184.0,no_c_point,,,,
GDN0009,Pause,14,14,14,7125,7125,7664,7664,7280,7287,,7361,1130.0,1130.0,,74,,148.0,no_c_point,,,,
GDN0009,Pause,15,15,15,7664,7664,8253,8253,7845,7851,,7927,1202.0,1202.0,,76,,152.0,no_c_point,,,,
GDN0009,Pause,16,16,16,8253,8253,8904,8904,8446,8452,8516,8523,1358.0,1358.0,70,71,140.0,142.0,,,2.0,2.0,1.4084507042253522
GDN0009,Pause,17,17,17,8904,8904,9386,9386,9125,9132,9200,9206,752.0,752.0,75,74,150.0,148.0,,,-2.0,2.0,1.3513513513513513
GDN0009,Pause,18,18,18,9386,9386,9836,9836,9501,9508,,9599,978.0,978.0,,91,,182.0,no_c_point,,,,
GDN0009,Pause,19,19,19,9836,9836,10388,10388,9990,9996,10063,10065,1172.0,1172.0,73,69,146.0,138.0,,,-8.0,8.0,5.797101449275362
GDN0009,Pause,20,20,20,10388,10388,11016,11016,10576,10583,10651,10658,1302.0,1302.0,75,75,150.0,150.0,,,0.0,0.0,0.0
GDN0009,Pause,21,21,21,11016,11016,11482,11482,11227,11233,11301,11309,732.0,732.0,74,76,148.0,152.0,,,4.0,4.0,2.631578947368421
GDN0009,Pause,22,22,22,11482,11482,11926,11926,11593,11600,,11684,972.0,972.0,,84,,168.0,no_c_point,,,,
GDN0009,Pause,23,23,23,11926,11926,12509,12509,12079,12085,12152,12159,1270.0,1270.0,73,74,146.0,148.0,,,2.0,2.0,1.3513513513513513
GDN0009,Pause,24,24,24,12509,12509,12982,12982,12714,12720,12791,12800,772.0,772.0,77,80,154.0,160.0,,,6.0,6.0,3.75
GDN0009,Pause,25,25,25,12982,12982,13436,13436,13100,13107,,13193,980.0,980.0,,86,,172.0,no_c_point,,,,
GDN0009,Pause,26,26,26,13436,13436,13978,13978,13590,13596,,13678,1142.0,1142.0,,82,,164.0,no_c_point,,,,
GDN0009,Pause,27,27,27,13978,13978,14418,14418,14161,14167,14234,14234,740.0,740.0,73,67,146.0,134.0,,,-12.0,12.0,8.955223880597014
GDN0009,Pause,28,28,28,14418,14418,14863,14863,14531,14537,,14621,970.0,970.0,,84,,168.0,no_c_point,,,,
GDN0009,Pause,29,29,29,14863,14863,15400,15400,15016,15023,,15113,1128.0,1128.0,,90,,180.0,no_c_point,,,,
GDN0009,Pause,30,30,30,15400,15400,15975,15975,15580,15586,15655,15651,1164.0,1164.0,75,65,150.0,130.0,,,-20.0,20.0,15.384615384615385
GDN0009,Pause,31,31,31,15975,15975,16417,16417,16162,16168,16236,16242,732.0,732.0,74,74,148.0,148.0,,,0.0,0.0,0.0
GDN0009,Pause,32,32,32,16417,16417,16862,16862,16528,16534,,16614,974.0,974.0,,80,,160.0,no_c_point,,,,
GDN0009,Pause,33,33,33,16862,16862,17389,17389,17015,17021,,17088,1098.0,1098.0,,67,,134.0,no_c_point,,,,
GDN0009,Pause,34,34,34,17389,17389,17959,17959,17564,17570,,17635,1164.0,1164.0,,65,,130.0,no_c_point,,,,
GDN0009,Pause,35,35,35,17959,17959,18400,18400,18146,18153,18220,18219,728.0,728.0,74,66,148.0,132.0,,,-16.0,16.0,12.121212121212121
GDN0009,Pause,36,36,36,18400,18400,18840,18840,18510,18517,18589,18596,964.0,964.0,79,79,158.0,158.0,,,0.0,0.0,0.0
GDN0009,Pause,37,37,37,18840,18840,19377,19377,18992,18998,,19068,1132.0,1132.0,,70,,140.0,no_c_point,,,,
GDN0009,Pause,39,39,39,19960,19960,20405,20405,20151,20157,20224,20230,728.0,728.0,73,73,146.0,146.0,,,0.0,0.0,0.0
GDN0009,Pause,40,40,40,20405,20405,20843,20843,20515,20522,,20606,958.0,958.0,,84,,168.0,no_c_point,,,,
GDN0009,Pause,41,41,41,20843,20843,21380,21380,20994,21000,,21077,1136.0,1136.0,,77,,154.0,no_c_point,,,,
GDN0009,Pause,42,42,42,21380,21380,21986,21986,21562,21568,21629,21646,1252.0,1252.0,67,78,134.0,156.0,,,22.0,22.0,14.102564102564102
GDN0009,Pause,43,43,43,21986,21986,22440,22440,22188,22194,22258,22257,722.0,722.0,70,63,140.0,126.0,,,-14.0,14.0,11.11111111111111
GDN0009,Pause,44,44,44,22440,22440,22878,22878,22549,22555,,22638,960.0,960.0,,83,,166.0,no_c_point,,,,
GDN0009,Pause,45,45,45,22878,22878,23411,23411,23029,23035,23104,23114,1124.0,1124.0,75,79,150.0,158.0,,,8.0,8.0,5.063291139240507
GDN0009,Pause,46,46,46,23411,23411,24008,24008,23591,23597,23666,23664,1232.0,1232.0,75,67,150.0,134.0,,,-16.0,16.0,11.940298507462686
GDN0009,Pause,48,48,48,24467,24467,24918,24918,24581,24588,,24671,984.0,984.0,,83,,166.0,no_c_point,,,,
GDN0009,Pause,49,49,49,24918,24918,25465,25465,25073,25080,25145,25143,1154.0,1154.0,72,63,144.0,126.0,,,-18.0,18.0,14.285714285714285
GDN0009,Pause,50,50,50,25465,25465,26056,26056,25650,25656,25721,25726,1198.0,1198.0,71,70,142.0,140.0,,,-2.0,2.0,1.4285714285714286
GDN0009,Pause,51,51,51,26056,26056,26677,26677,26249,26255,26321,26335,1264.0,1264.0,72,80,144.0,160.0,,,16.0,16.0,10.0
GDN0009,Pause,52,52,52,26677,26677,27135,27135,26881,26887,26954,26951,728.0,728.0,73,64,146.0,128.0,,,-18.0,18.0,14.0625
GDN0009,Pause,53,53,53,27135,27135,27577,27577,27245,27252,,27336,968.0,968.0,,84,,168.0,no_c_point,,,,
GDN0009,Pause,54,54,54,27577,27577,28118,28118,27729,27735,27804,27810,1144.0,1144.0,75,75,150.0,150.0,,,0.0,0.0,0.0
GDN0009,Pause,55,55,55,28118,28118,28728,28728,28301,28307,,28368,1262.0,1262.0,,61,,122.0,no_c_point,,,,
GDN0009,Pause,56,56,56,28728,28728,29192,29192,28932,28938,29009,29009,748.0,748.0,77,71,154.0,142.0,,,-12.0,12.0,8.450704225352112
GDN0009,Pause,57,57,57,29192,29192,29642,29642,29306,29313,,29401,982.0,982.0,,88,,176.0,no_c_point,,,,
GDN0009,Valsalva,0,0,0,272,272,718,718,411,417,489,487,892.0,892.0,78,70,156.0,140.0,,,-16.0,16.0,11.428571428571429
GDN0009,Valsalva,1,1,1,718,718,1162,1162,857,863,,945,886.0,886.0,,82,,164.0,no_c_point,,,,
GDN0009,Valsalva,2,2,2,1162,1162,1662,1662,1300,1306,,1377,1062.0,1062.0,,71,,142.0,no_c_point,,,,
GDN0009,Valsalva,3,3,3,1662,1662,2111,2111,1831,1838,1904,1908,810.0,810.0,73,70,146.0,140.0,,,-6.0,6.0,4.285714285714286
GDN0009,Valsalva,4,4,4,2111,2111,2555,2555,2236,2242,2312,2310,930.0,930.0,76,68,152.0,136.0,,,-16.0,16.0,11.76470588235294
GDN0009,Valsalva,5,5,5,2555,2555,3066,3066,2701,2707,,2772,1070.0,1070.0,,65,,130.0,no_c_point,,,,
GDN0009,Valsalva,6,6,6,3066,3066,3602,3602,3236,3242,3306,3307,1074.0,1074.0,70,65,140.0,130.0,,,-10.0,10.0,7.6923076923076925
GDN0009,Valsalva,7,7,7,3602,3602,4136,4136,3773,3779,3840,3840,1064.0,1064.0,67,61,134.0,122.0,,,-12.0,12.0,9.836065573770492
GDN0009,Valsalva,8,8,8,4136,4136,4668,4668,4305,4311,4377,4387,1064.0,1064.0,72,76,144.0,152.0,,,8.0,8.0,5.263157894736842
GDN0009,Valsalva,9,9,9,4668,4668,5206,5206,4837,4843,4910,4912,1082.0,1082.0,73,69,146.0,138.0,,,-8.0,8.0,5.797101449275362
GDN0009,Valsalva,10,10,10,5206,5206,5749,5749,5378,5384,5451,5472,1090.0,1090.0,73,88,146.0,176.0,,,30.0,30.0,17.045454545454543
GDN0009,Valsalva,11,11,11,5749,5749,6299,6299,5923,5930,5994,6013,1106.0,1106.0,71,83,142.0,166.0,,,24.0,24.0,14.457831325301203
GDN0009,Valsalva,12,12,12,6299,6299,6857,6857,6476,6482,6548,6549,1120.0,1120.0,72,67,144.0,134.0,,,-10.0,10.0,7.462686567164178
GDN0009,Valsalva,13,13,13,6857,6857,7420,7420,7036,7043,7108,7099,1128.0,1128.0,72,56,144.0,112.0,,,-32.0,32.0,28.57142857142857
GDN0009,Valsalva,14,14,14,7420,7420,7988,7988,7600,7606,7672,7676,1142.0,1142.0,72,70,144.0,140.0,,,-4.0,4.0,2.857142857142857
GDN0009,Valsalva,15,15,15,7988,7988,8560,8560,8171,8177,8241,8246,1146.0,1146.0,70,69,140.0,138.0,,,-2.0,2.0,1.4492753623188406
GDN0009,Valsalva,16,16,16,8560,8560,9144,9144,8744,8750,8816,8818,1178.0,1178.0,72,68,144.0,136.0,,,-8.0,8.0,5.88235294117647
GDN0009,Valsalva,17,17,17,9144,9144,9740,9740,9333,9339,9409,9408,1200.0,1200.0,76,69,152.0,138.0,,,-14.0,14.0,10.144927536231885
GDN0009,Valsalva,18,18,18,9740,9740,10349,10349,9933,9940,10014,10002,1228.0,1228.0,81,62,162.0,124.0,,,-38.0,38.0,30.64516129032258
GDN0009,Valsalva,19,19,19,10349,10349,10959,10959,10547,10553,10620,10617,1216.0,1216.0,73,64,146.0,128.0,,,-18.0,18.0,14.0625
GDN0009,Valsalva,20,20,20,10959,10959,11416,11416,11155,11161,11227,11240,750.0,750.0,72,79,144.0,158.0,,,14.0,14.0,8.860759493670885
GDN0009,Valsalva,21,21,21,11416,11416,11853,11853,11530,11536,11605,11615,942.0,942.0,75,79,150.0,158.0,,,8.0,8.0,5.063291139240507
GDN0009,Valsalva,22,22,22,11853,11853,12386,12386,12001,12007,12074,12084,1132.0,1132.0,73,77,146.0,154.0,,,8.0,8.0,5.194805194805195
GDN0009,Valsalva,23,23,23,12386,12386,12795,12795,12567,12573,12639,12620,650.0,650.0,72,47,144.0,94.0,,,-50.0,50.0,53.191489361702125
GDN0009,Valsalva,26,26,26,13484,13484,14020,14020,13655,13661,13734,13742,1070.0,1070.0,79,81,158.0,162.0,,,4.0,4.0,2.4691358024691357
GDN0009,Valsalva,27,27,27,14020,14020,14559,14559,14190,14196,,14272,1084.0,1084.0,,76,,152.0,no_c_point,,,,
GDN0009,Valsalva,28,28,28,14559,14559,15101,15101,14732,14738,14811,14807,1084.0,1084.0,79,69,158.0,138.0,,,-20.0,20.0,14.492753623188406
GDN0009,Valsalva,29,29,29,15101,15101,15647,15647,15274,15280,,15351,1096.0,1096.0,,71,,142.0,no_c_point,,,,
GDN0009,Valsalva,30,30,30,15647,15647,16206,16206,15822,15829,15895,15891,1128.0,1128.0,73,62,146.0,124.0,,,-22.0,22.0,17.741935483870968
GDN0009,Valsalva,31,31,31,16206,16206,16777,16777,16386,16392,16460,16461,1150.0,1150.0,74,69,148.0,138.0,,,-10.0,10.0,7.246376811594203
GDN0009,Valsalva,32,32,32,16777,16777,17364,17364,16961,16968,17036,17043,1188.0,1188.0,75,75,150.0,150.0,,,0.0,0.0,0.0
GDN0009,Valsalva,33,33,33,17364,17364,17983,17983,17555,17561,17623,17638,1266.0,1266.0,68,77,136.0,154.0,,,18.0,18.0,11.688311688311687
GDN0009,Valsalva,34,34,34,17983,17983,18455,18455,18188,18194,18262,18250,770.0,770.0,74,56,148.0,112.0,,,-36.0,36.0,32.142857142857146
GDN0009,Valsalva,35,35,35,18455,18455,18901,18901,18573,18580,,18668,956.0,956.0,,88,,176.0,no_c_point,,,,
GDN0009,Valsalva,36,36,36,18901,18901,19436,19436,19051,19057,19129,19125,1132.0,1132.0,78,68,156.0,136.0,,,-20.0,20.0,14.705882352941178
GDN0009,Valsalva,37,37,37,19436,19436,20023,20023,19617,19623,19691,19695,1196.0,1196.0,74,72,148.0,144.0,,,-4.0,4.0,2.7777777777777777
