,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_wave_onset_sample,q_wave_onset_sample,b_point_sample,b_point_sample,rr_interval_ms,rr_interval_ms,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
GDN0011,Valsalva,30,30,30,13373,13373,13792,13792,13510,13510,13566,13561,820.0,820.0,56,51,112.0,102.0,,,-10.0,10.0,9.803921568627452
GDN0011,Valsalva,31,31,31,13792,13792,14216,14216,13919,13919,13949,13973,860.0,860.0,30,54,60.0,108.0,,,48.0,48.0,44.44444444444444
GDN0011,Valsalva,32,32,32,14216,14216,14730,14730,14350,14350,14351,14416,1120.0,1120.0,1,66,2.0,132.0,,,130.0,130.0,98.48484848484848
GDN0011,Valsalva,33,33,33,14730,14730,15253,15253,14910,14910,14960,14960,1006.0,1006.0,50,50,100.0,100.0,,,0.0,0.0,0.0
GDN0011,Valsalva,34,34,34,15253,15253,15723,15723,15413,15413,15455,15474,904.0,904.0,42,61,84.0,122.0,,,38.0,38.0,31.147540983606557
GDN0011,Valsalva,35,35,35,15723,15723,16208,16208,15864,15864,15941,15933,1006.0,1006.0,77,69,154.0,138.0,,,-16.0,16.0,11.594202898550725
GDN0011,Valsalva,36,36,36,16208,16208,16724,16724,16368,16368,16437,16431,1046.0,1046.0,69,63,138.0,126.0,,,-12.0,12.0,9.523809523809524
GDN0011,Valsalva,37,37,37,16724,16724,17246,17246,16891,16891,16954,16960,1044.0,1044.0,63,69,126.0,138.0,,,12.0,12.0,8.695652173913043
GDN0011,Valsalva,38,38,38,17246,17246,17764,17764,17413,17413,17466,17476,1030.0,1030.0,53,63,106.0,126.0,,,20.0,20.0,15.873015873015872
GDN0011,Valsalva,39,39,39,17764,17764,18258,18258,17928,17928,17979,17980,966.0,966.0,51,52,102.0,104.0,,,2.0,2.0,1.9230769230769231
GDN0011,Valsalva,40,40,40,18258,18258,18722,18722,18411,18411,18471,18472,908.0,908.0,60,61,120.0,122.0,,,2.0,2.0,1.639344262295082
GDN0011,Valsalva,41,41,41,18722,18722,19198,19198,18865,18865,18936,18932,974.0,974.0,71,67,142.0,134.0,,,-8.0,8.0,5.970149253731343
GDN0011,Valsalva,42,42,42,19198,19198,19662,19662,19352,19352,19408,19409,906.0,906.0,56,57,112.0,114.0,,,2.0,2.0,1.7543859649122806
GDN0011,Valsalva,43,43,43,19662,19662,20140,20140,19805,19805,19889,19877,980.0,980.0,84,72,168.0,144.0,,,-24.0,24.0,16.666666666666664
GDN0011,Valsalva,44,44,44,20140,20140,20586,20586,20295,20295,20345,20346,846.0,846.0,50,51,100.0,102.0,,,2.0,2.0,1.9607843137254901
GDN0011,Valsalva,45,45,45,20586,20586,20984,20984,20718,20718,20788,20788,768.0,768.0,70,70,140.0,140.0,,,0.0,0.0,0.0
GDN0011,Valsalva,46,46,46,20984,20984,21364,21364,21102,21102,21168,21169,756.0,756.0,66,67,132.0,134.0,,,2.0,2.0,1.4925373134328357
GDN0011,Valsalva,47,47,47,21364,21364,21765,21765,21480,21480,21484,21534,828.0,828.0,4,54,8.0,108.0,,,100.0,100.0,92.5925925925926
GDN0011,Valsalva,48,48,48,21765,21765,22274,22274,21894,21894,21893,21937,1120.0,1120.0,,43,,86.0,negative_pep,,,,
GDN0011,Valsalva,49,49,49,22274,22274,22813,22813,22454,22454,22522,22517,1056.0,1056.0,68,63,136.0,126.0,,,-10.0,10.0,7.936507936507936
GDN0011,Valsalva,50,50,50,22813,22813,23313,23313,22982,22982,23040,23029,970.0,970.0,58,47,116.0,94.0,,,-22.0,22.0,23.404255319148938
GDN0011,Valsalva,51,51,51,23313,23313,23857,23857,23466,23466,23528,23529,1150.0,1150.0,62,63,124.0,126.0,,,2.0,2.0,1.5873015873015872
GDN0011,Valsalva,52,52,52,23857,23857,24416,24416,24042,24042,24098,24099,1100.0,1100.0,56,57,112.0,114.0,,,2.0,2.0,1.7543859649122806
GDN0011,Valsalva,53,53,53,24416,24416,24967,24967,24592,24592,24658,24658,1106.0,1106.0,66,66,132.0,132.0,,,0.0,0.0,0.0
GDN0011,Valsalva,54,54,54,24967,24967,25489,25489,25145,25145,25224,25216,1008.0,1008.0,79,71,158.0,142.0,,,-16.0,16.0,11.267605633802818
GDN0011,Valsalva,55,55,55,25489,25489,25997,25997,25649,25649,25704,25693,1022.0,1022.0,55,44,110.0,88.0,,,-22.0,22.0,25.0
GDN0011,Valsalva,56,56,56,25997,25997,26517,26517,26160,26160,26217,26217,1048.0,1048.0,57,57,114.0,114.0,,,0.0,0.0,0.0
GDN0011,Valsalva,57,57,57,26517,26517,27036,27036,26683,26683,26741,26739,1034.0,1034.0,58,56,116.0,112.0,,,-4.0,4.0,3.571428571428571
GDN0011,Valsalva,58,58,58,27036,27036,27544,27544,27201,27201,27275,27269,1006.0,1006.0,74,68,148.0,136.0,,,-12.0,12.0,8.823529411764707
GDN0011,Valsalva,59,59,59,27544,27544,28027,28027,27704,27704,27778,27774,944.0,944.0,74,70,148.0,140.0,,,-8.0,8.0,5.714285714285714
GDN0011,Valsalva,60,60,60,28027,28027,28498,28498,28176,28176,28231,28231,940.0,940.0,55,55,110.0,110.0,,,0.0,0.0,0.0
GDN0011,Valsalva,61,61,61,28498,28498,28981,28981,28645,28645,28704,28705,982.0,982.0,59,60,118.0,120.0,,,2.0,2.0,1.6666666666666667
GDN0011,Valsalva,62,62,62,28981,28981,29477,29477,29137,29137,29196,29197,998.0,998.0,59,60,118.0,120.0,,,2.0,2.0,1.6666666666666667
GDN0011,Valsalva,63,63,63,29477,29477,29976,29976,29636,29636,29694,29700,,,58,64,116.0,128.0,,,12.0,12.0,9.375
GDN0011,HoldingBreath,0,0,0,359,359,715,714,468,468,554,534,712.0,712.0,86,66,172.0,132.0,,,-40.0,40.0,30.303030303030305
GDN0011,HoldingBreath,1,1,1,715,714,1076,1076,824,824,907,902,726.0,726.0,83,78,166.0,156.0,,,-10.0,10.0,6.41025641025641
GDN0011,HoldingBreath,2,2,2,1076,1076,1429,1429,1187,1187,1260,1261,694.0,694.0,73,74,146.0,148.0,,,2.0,2.0,1.3513513513513513
GDN0011,HoldingBreath,3,3,3,1429,1429,1774,1774,1534,1534,1606,1607,688.0,688.0,72,73,144.0,146.0,,,2.0,2.0,1.36986301369863
GDN0011,HoldingBreath,4,4,4,1774,1774,2127,2127,1878,1878,1887,1952,718.0,718.0,9,74,18.0,148.0,,,130.0,130.0,87.83783783783784
GDN0011,HoldingBreath,5,5,5,2127,2127,2513,2513,2237,2237,2242,2301,800.0,800.0,5,64,10.0,128.0,,,118.0,118.0,92.1875
GDN0011,HoldingBreath,6,6,6,2513,2513,2911,2911,2637,2637,2641,2682,794.0,794.0,4,45,8.0,90.0,,,82.0,82.0,91.11111111111111
GDN0011,HoldingBreath,7,7,7,2911,2911,3316,3316,3035,3035,3110,3111,820.0,820.0,75,76,150.0,152.0,,,2.0,2.0,1.3157894736842104
GDN0011,HoldingBreath,9,9,9,3712,3712,4104,4104,3832,3832,3910,3907,788.0,788.0,78,75,156.0,150.0,,,-6.0,6.0,4.0
GDN0011,HoldingBreath,10,10,10,4104,4104,4514,4514,4226,4226,4286,4286,836.0,836.0,60,60,120.0,120.0,,,0.0,0.0,0.0
GDN0011,HoldingBreath,11,11,11,4514,4514,4929,4929,4644,4644,4692,4693,828.0,828.0,48,49,96.0,98.0,,,2.0,2.0,2.0408163265306123
GDN0011,HoldingBreath,12,12,12,4929,4929,5356,5356,5058,5058,5130,5130,868.0,868.0,72,72,144.0,144.0,,,0.0,0.0,0.0
GDN0011,HoldingBreath,13,13,13,5356,5356,5771,5771,5492,5492,5559,5559,808.0,808.0,67,67,134.0,134.0,,,0.0,0.0,0.0
GDN0011,HoldingBreath,14,14,14,5771,5771,6183,6183,5896,5896,5906,5961,834.0,834.0,10,65,20.0,130.0,,,110.0,110.0,84.61538461538461
GDN0011,HoldingBreath,15,15,15,6183,6183,6592,6592,6313,6313,6374,6375,810.0,810.0,61,62,122.0,124.0,,,2.0,2.0,1.6129032258064515
GDN0011,HoldingBreath,16,16,16,6592,6592,7009,7009,6718,6718,6786,6787,846.0,846.0,68,69,136.0,138.0,,,2.0,2.0,1.4492753623188406
GDN0011,HoldingBreath,17,17,17,7009,7009,7425,7425,7141,7141,7178,7200,824.0,824.0,37,59,74.0,118.0,,,44.0,44.0,37.28813559322034
GDN0011,HoldingBreath,18,18,18,7425,7425,7839,7839,7554,7554,7620,7620,832.0,832.0,66,66,132.0,132.0,,,0.0,0.0,0.0
GDN0011,HoldingBreath,19,19,19,7839,7839,8235,8235,7969,7969,8025,8027,770.0,770.0,56,58,112.0,116.0,,,4.0,4.0,3.4482758620689653
GDN0011,HoldingBreath,20,20,20,8235,8235,8564,8564,8354,8354,8362,8412,598.0,598.0,8,58,16.0,116.0,,,100.0,100.0,86.20689655172413
GDN0011,HoldingBreath,22,22,22,9042,9042,9488,9488,9227,9227,9293,9287,754.0,754.0,66,60,132.0,120.0,,,-12.0,12.0,10.0
GDN0011,HoldingBreath,23,23,23,9488,9488,9873,9873,9604,9604,9606,9674,778.0,778.0,2,70,4.0,140.0,,,136.0,136.0,97.14285714285714
GDN0011,HoldingBreath,25,25,25,10245,10245,10622,10622,10356,10356,10428,10429,770.0,770.0,72,73,144.0,146.0,,,2.0,2.0,1.36986301369863
GDN0011,HoldingBreath,26,26,26,10622,10622,10990,10990,10741,10741,10793,10813,716.0,716.0,52,72,104.0,144.0,,,40.0,40.0,27.77777777777778
GDN0011,HoldingBreath,27,27,27,10990,10990,11335,11335,11099,11099,11170,11156,676.0,676.0,71,57,142.0,114.0,,,-28.0,28.0,24.561403508771928
GDN0011,HoldingBreath,28,28,28,11335,11335,11673,11673,11437,11437,11492,11492,676.0,676.0,55,55,110.0,110.0,,,0.0,0.0,0.0
GDN0011,HoldingBreath,29,29,29,11673,11673,12085,12085,11775,11775,11788,11849,906.0,906.0,13,74,26.0,148.0,,,122.0,122.0,82.43243243243244
GDN0011,HoldingBreath,30,30,30,12085,12085,12548,12548,12228,12228,12287,12288,934.0,934.0,59,60,118.0,120.0,,,2.0,2.0,1.6666666666666667
GDN0011,HoldingBreath,31,31,31,12548,12548,12996,12996,12695,12695,12774,12759,876.0,876.0,79,64,158.0,128.0,,,-30.0,30.0,23.4375
GDN0011,HoldingBreath,32,32,32,12996,12996,13416,13416,13133,13133,13198,13199,820.0,820.0,65,66,130.0,132.0,,,2.0,2.0,1.5151515151515151
GDN0011,HoldingBreath,33,33,33,13416,13416,13810,13810,13543,13543,13574,13609,772.0,772.0,31,66,62.0,132.0,,,70.0,70.0,53.03030303030303
GDN0011,HoldingBreath,34,34,34,13810,13810,14189,14189,13929,13929,13937,13999,750.0,750.0,8,70,16.0,140.0,,,124.0,124.0,88.57142857142857
GDN0011,HoldingBreath,35,35,35,14189,14189,14548,14548,14304,14304,14327,14371,700.0,700.0,23,67,46.0,134.0,,,88.0,88.0,65.67164179104478
GDN0011,HoldingBreath,36,36,36,14548,14548,14918,14918,14653,14653,14732,14729,764.0,764.0,79,76,158.0,152.0,,,-6.0,6.0,3.9473684210526314
GDN0011,HoldingBreath,37,37,37,14918,14918,15306,15306,15036,15036,15101,15094,780.0,780.0,65,58,130.0,116.0,,,-14.0,14.0,12.068965517241379
GDN0011,HoldingBreath,38,38,38,15306,15306,15694,15694,15426,15426,15433,15493,774.0,774.0,7,67,14.0,134.0,,,120.0,120.0,89.55223880597015
GDN0011,HoldingBreath,39,39,39,15694,15694,16045,16045,15813,15813,15834,15876,666.0,666.0,21,63,42.0,126.0,,,84.0,84.0,66.66666666666666
GDN0011,HoldingBreath,40,40,40,16045,16045,16371,16371,16146,16146,16218,16212,642.0,642.0,72,66,144.0,132.0,,,-12.0,12.0,9.090909090909092
GDN0011,HoldingBreath,41,41,41,16371,16371,16697,16697,16466,16466,16528,16524,658.0,658.0,62,58,124.0,116.0,,,-8.0,8.0,6.896551724137931
GDN0011,HoldingBreath,42,42,42,16697,16697,17082,17082,16795,16795,16868,16862,830.0,830.0,73,67,146.0,134.0,,,-12.0,12.0,8.955223880597014
GDN0011,HoldingBreath,43,43,43,17082,17082,17511,17511,17210,17210,17265,17266,874.0,874.0,55,56,110.0,112.0,,,2.0,2.0,1.7857142857142856
GDN0011,HoldingBreath,44,44,44,17511,17511,17957,17957,17648,17648,17719,17714,902.0,902.0,71,66,142.0,132.0,,,-10.0,10.0,7.575757575757576
GDN0011,HoldingBreath,45,45,45,17957,17957,18413,18413,18098,18098,18124,18159,918.0,918.0,26,61,52.0,122.0,,,70.0,70.0,57.377049180327866
GDN0011,HoldingBreath,46,46,46,18413,18413,18885,18885,18557,18557,18575,18631,958.0,958.0,18,74,36.0,148.0,,,112.0,112.0,75.67567567567568
GDN0011,HoldingBreath,47,47,47,18885,18885,19362,19362,19036,19036,19113,19106,950.0,950.0,77,70,154.0,140.0,,,-14.0,14.0,10.0
GDN0011,HoldingBreath,48,48,48,19362,19362,19835,19835,19511,19511,19575,19576,946.0,946.0,64,65,128.0,130.0,,,2.0,2.0,1.5384615384615385
GDN0011,HoldingBreath,49,49,49,19835,19835,20300,20300,19985,19985,20065,20057,920.0,920.0,80,72,160.0,144.0,,,-16.0,16.0,11.11111111111111
GDN0011,HoldingBreath,50,50,50,20300,20300,20748,20748,20445,20445,20517,20518,882.0,882.0,72,73,144.0,146.0,,,2.0,2.0,1.36986301369863
GDN0011,HoldingBreath,51,51,51,20748,20748,21192,21192,20885,20885,20967,20958,892.0,892.0,82,73,164.0,146.0,,,-18.0,18.0,12.32876712328767
GDN0011,HoldingBreath,52,52,52,21192,21192,21645,21645,21331,21331,21410,21406,914.0,914.0,79,75,158.0,150.0,,,-8.0,8.0,5.333333333333334
GDN0011,HoldingBreath,53,53,53,21645,21645,22101,22101,21789,21789,21869,21861,910.0,910.0,80,72,160.0,144.0,,,-16.0,16.0,11.11111111111111
GDN0011,HoldingBreath,54,54,54,22101,22101,22567,22567,22244,22244,22319,22316,946.0,946.0,75,72,150.0,144.0,,,-6.0,6.0,4.166666666666666
GDN0011,HoldingBreath,55,55,55,22567,22567,23050,23050,22717,22717,22793,22790,974.0,974.0,76,73,152.0,146.0,,,-6.0,6.0,4.10958904109589
GDN0011,HoldingBreath,56,56,56,23050,23050,23531,23531,23203,23203,23259,23260,956.0,956.0,56,57,112.0,114.0,,,2.0,2.0,1.7543859649122806
GDN0011,HoldingBreath,57,57,57,23531,23531,24006,24006,23681,23681,23759,23756,948.0,948.0,78,75,156.0,150.0,,,-6.0,6.0,4.0
GDN0011,HoldingBreath,58,58,58,24006,24006,24485,24485,24155,24155,24218,24229,964.0,964.0,63,74,126.0,148.0,,,22.0,22.0,14.864864864864865
GDN0011,HoldingBreath,59,59,59,24485,24485,24971,24971,24638,24638,24718,24714,974.0,974.0,80,76,160.0,152.0,,,-8.0,8.0,5.263157894736842
GDN0011,HoldingBreath,60,60,60,24971,24971,25450,25450,25124,25124,25202,25196,952.0,952.0,78,72,156.0,144.0,,,-12.0,12.0,8.333333333333332
GDN0011,HoldingBreath,61,61,61,25450,25450,25943,25943,25601,25601,25683,25676,1004.0,1004.0,82,75,164.0,150.0,,,-14.0,14.0,9.333333333333334
GDN0011,HoldingBreath,62,62,62,25943,25943,26453,26453,26102,26102,26177,26172,1028.0,1028.0,75,70,150.0,140.0,,,-10.0,10.0,7.142857142857142
GDN0011,HoldingBreath,63,63,63,26453,26453,26964,26964,26617,26617,26700,26691,1020.0,1020.0,83,74,166.0,148.0,,,-18.0,18.0,12.162162162162163
GDN0011,HoldingBreath,64,64,64,26964,26964,27385,27385,27126,27126,27204,27197,744.0,744.0,78,71,156.0,142.0,,,-14.0,14.0,9.859154929577464
GDN0011,HoldingBreath,66,66,66,27915,27915,28437,28437,28115,28115,28184,28179,942.0,942.0,69,64,138.0,128.0,,,-10.0,10.0,7.8125
GDN0011,HoldingBreath,67,67,67,28437,28437,28921,28921,28585,28585,28664,28660,982.0,982.0,79,75,158.0,150.0,,,-8.0,8.0,5.333333333333334
GDN0011,HoldingBreath,68,68,68,28921,28921,29401,29401,29076,29076,29152,29148,948.0,948.0,76,72,152.0,144.0,,,-8.0,8.0,5.555555555555555
GDN0011,HoldingBreath,69,69,69,29401,29401,29875,29875,29551,29551,29618,29618,,,67,67,134.0,134.0,,,0.0,0.0,0.0
GDN0011,TiltUp,0,0,0,278,278,618,618,381,381,448,451,680.0,680.0,67,70,134.0,140.0,,,6.0,6.0,4.285714285714286
GDN0011,TiltUp,1,1,1,618,618,962,962,721,721,799,795,692.0,692.0,78,74,156.0,148.0,,,-8.0,8.0,5.405405405405405
GDN0011,TiltUp,2,2,2,962,962,1309,1309,1068,1068,1150,1145,694.0,694.0,82,77,164.0,154.0,,,-10.0,10.0,6.493506493506493
GDN0011,TiltUp,3,3,3,1309,1309,1646,1646,1415,1415,1496,1493,666.0,666.0,81,78,162.0,156.0,,,-6.0,6.0,3.8461538461538463
GDN0011,TiltUp,4,4,4,1646,1646,1983,1983,1747,1747,1820,1821,678.0,678.0,73,74,146.0,148.0,,,2.0,2.0,1.3513513513513513
GDN0011,TiltUp,5,5,5,1983,1983,2325,2325,2087,2087,2171,2167,686.0,686.0,84,80,168.0,160.0,,,-8.0,8.0,5.0
GDN0011,TiltUp,6,6,6,2325,2325,2673,2673,2430,2430,2519,2510,702.0,702.0,89,80,178.0,160.0,,,-18.0,18.0,11.25
GDN0011,TiltUp,7,7,7,2673,2673,3018,3018,2781,2781,2861,2856,684.0,684.0,80,75,160.0,150.0,,,-10.0,10.0,6.666666666666667
GDN0011,TiltUp,8,8,8,3018,3018,3357,3357,3122,3122,3194,3194,674.0,674.0,72,72,144.0,144.0,,,0.0,0.0,0.0
GDN0011,TiltUp,9,9,9,3357,3357,3698,3698,3459,3459,3536,3534,686.0,686.0,77,75,154.0,150.0,,,-4.0,4.0,2.666666666666667
GDN0011,TiltUp,10,10,10,3698,3698,4046,4046,3803,3803,3887,3884,702.0,702.0,84,81,168.0,162.0,,,-6.0,6.0,3.7037037037037033
GDN0011,TiltUp,11,11,11,4046,4046,4398,4398,4153,4153,4225,4224,704.0,704.0,72,71,144.0,142.0,,,-2.0,2.0,1.4084507042253522
GDN0011,TiltUp,12,12,12,4398,4398,4742,4742,4506,4506,4592,4586,680.0,680.0,86,80,172.0,160.0,,,-12.0,12.0,7.5
GDN0011,TiltUp,13,13,13,4742,4742,5082,5082,4845,4845,4933,4926,680.0,680.0,88,81,176.0,162.0,,,-14.0,14.0,8.641975308641975
GDN0011,TiltUp,14,14,14,5082,5082,5423,5423,5185,5185,5255,5256,684.0,684.0,70,71,140.0,142.0,,,2.0,2.0,1.4084507042253522
GDN0011,TiltUp,15,15,15,5423,5423,5771,5771,5528,5528,5603,5601,702.0,702.0,75,73,150.0,146.0,,,-4.0,4.0,2.73972602739726
GDN0011,TiltUp,16,16,16,5771,5771,6121,6121,5878,5878,5960,5952,698.0,698.0,82,74,164.0,148.0,,,-16.0,16.0,10.81081081081081
GDN0011,TiltUp,17,17,17,6121,6121,6459,6459,6227,6227,6310,6307,664.0,664.0,83,80,166.0,160.0,,,-6.0,6.0,3.75
GDN0011,TiltUp,18,18,18,6459,6459,6790,6790,6559,6559,6647,6640,662.0,662.0,88,81,176.0,162.0,,,-14.0,14.0,8.641975308641975
GDN0011,TiltUp,19,19,19,6790,6790,7122,7122,6890,6890,6972,6966,664.0,664.0,82,76,164.0,152.0,,,-12.0,12.0,7.894736842105263
GDN0011,TiltUp,20,20,20,7122,7122,7459,7459,7223,7223,7301,7299,680.0,680.0,78,76,156.0,152.0,,,-4.0,4.0,2.631578947368421
GDN0011,TiltUp,21,21,21,7459,7459,7800,7800,7563,7563,7639,7640,684.0,684.0,76,77,152.0,154.0,,,2.0,2.0,1.2987012987012987
GDN0011,TiltUp,22,22,22,7800,7800,8133,8133,7904,7904,7987,7979,654.0,654.0,83,75,166.0,150.0,,,-16.0,16.0,10.666666666666668
GDN0011,TiltUp,23,23,23,8133,8133,8464,8464,8231,8231,8303,8304,668.0,668.0,72,73,144.0,146.0,,,2.0,2.0,1.36986301369863
GDN0011,TiltUp,24,24,24,8464,8464,8805,8805,8565,8565,8646,8638,690.0,690.0,81,73,162.0,146.0,,,-16.0,16.0,10.95890410958904
GDN0011,TiltUp,25,25,25,8805,8805,9164,9164,8911,8911,8980,8981,732.0,732.0,69,70,138.0,140.0,,,2.0,2.0,1.4285714285714286
GDN0011,TiltUp,26,26,26,9164,9164,9536,9536,9277,9277,9358,9350,752.0,752.0,81,73,162.0,146.0,,,-16.0,16.0,10.95890410958904
GDN0011,TiltUp,27,27,27,9536,9536,9903,9903,9652,9652,9737,9729,722.0,722.0,85,77,170.0,154.0,,,-16.0,16.0,10.38961038961039
GDN0011,TiltUp,28,28,28,9903,9903,10256,10256,10013,10013,10098,10090,698.0,698.0,85,77,170.0,154.0,,,-16.0,16.0,10.38961038961039
GDN0011,TiltUp,29,29,29,10256,10256,10604,10604,10362,10362,10432,10432,696.0,696.0,70,70,140.0,140.0,,,0.0,0.0,0.0
GDN0011,TiltUp,30,30,30,10604,10604,10957,10957,10710,10710,10784,10785,710.0,710.0,74,75,148.0,150.0,,,2.0,2.0,1.3333333333333335
GDN0011,TiltUp,31,31,31,10957,10957,11316,11316,11065,11065,11137,11137,724.0,724.0,72,72,144.0,144.0,,,0.0,0.0,0.0
GDN0011,TiltUp,32,32,32,11316,11316,11673,11673,11427,11427,11507,11502,708.0,708.0,80,75,160.0,150.0,,,-10.0,10.0,6.666666666666667
GDN0011,TiltUp,33,33,33,11673,11673,12016,12016,11781,11781,11870,11861,674.0,674.0,89,80,178.0,160.0,,,-18.0,18.0,11.25
GDN0011,TiltUp,34,34,34,12016,12016,12352,12352,12118,12118,12205,12200,670.0,670.0,87,82,174.0,164.0,,,-10.0,10.0,6.097560975609756
GDN0011,TiltUp,35,35,35,12352,12352,12689,12689,12453,12453,12535,12530,678.0,678.0,82,77,164.0,154.0,,,-10.0,10.0,6.493506493506493
GDN0011,TiltUp,36,36,36,12689,12689,13032,13032,12793,12793,12869,12865,690.0,690.0,76,72,152.0,144.0,,,-8.0,8.0,5.555555555555555
GDN0011,TiltUp,37,37,37,13032,13032,13379,13379,13137,13137,13213,13202,696.0,696.0,76,65,152.0,130.0,,,-22.0,22.0,16.923076923076923
GDN0011,TiltUp,38,38,38,13379,13379,13719,13719,13485,13485,13561,13561,672.0,672.0,76,76,152.0,152.0,,,0.0,0.0,0.0
GDN0011,TiltUp,39,39,39,13719,13719,14060,14060,13821,13821,13903,13898,686.0,686.0,82,77,164.0,154.0,,,-10.0,10.0,6.493506493506493
GDN0011,TiltUp,40,40,40,14060,14060,14404,14404,14164,14164,14247,14237,688.0,688.0,83,73,166.0,146.0,,,-20.0,20.0,13.698630136986301
GDN0011,TiltUp,41,41,41,14404,14404,14753,14753,14509,14509,14587,14583,706.0,706.0,78,74,156.0,148.0,,,-8.0,8.0,5.405405405405405
GDN0011,TiltUp,42,42,42,14753,14753,15106,15106,14861,14861,14948,14939,706.0,706.0,87,78,174.0,156.0,,,-18.0,18.0,11.538461538461538
GDN0011,TiltUp,43,43,43,15106,15106,15452,15452,15214,15214,15289,15290,684.0,684.0,75,76,150.0,152.0,,,2.0,2.0,1.3157894736842104
GDN0011,TiltUp,44,44,44,15452,15452,15789,15789,15556,15556,15629,15628,668.0,668.0,73,72,146.0,144.0,,,-2.0,2.0,1.3888888888888888
GDN0011,TiltUp,45,45,45,15789,15789,16130,16130,15890,15890,15976,15971,690.0,690.0,86,81,172.0,162.0,,,-10.0,10.0,6.172839506172839
GDN0011,TiltUp,46,46,46,16130,16130,16473,16473,16235,16235,16316,16311,682.0,682.0,81,76,162.0,152.0,,,-10.0,10.0,6.578947368421052
GDN0011,TiltUp,47,47,47,16473,16473,16814,16814,16576,16576,16658,16652,684.0,684.0,82,76,164.0,152.0,,,-12.0,12.0,7.894736842105263
GDN0011,TiltUp,48,48,48,16814,16814,17147,17147,16918,16918,16991,16992,654.0,654.0,73,74,146.0,148.0,,,2.0,2.0,1.3513513513513513
GDN0011,TiltUp,49,49,49,17147,17147,17477,17477,17245,17245,17315,17316,664.0,664.0,70,71,140.0,142.0,,,2.0,2.0,1.4084507042253522
GDN0011,TiltUp,50,50,50,17477,17477,17820,17820,17578,17578,17651,17646,698.0,698.0,73,68,146.0,136.0,,,-10.0,10.0,7.352941176470589
GDN0011,TiltUp,51,51,51,17820,17820,18170,18170,17926,17926,17997,17997,702.0,702.0,71,71,142.0,142.0,,,0.0,0.0,0.0
GDN0011,TiltUp,52,52,52,18170,18170,18508,18508,18278,18278,18350,18350,660.0,660.0,72,72,144.0,144.0,,,0.0,0.0,0.0
GDN0011,TiltUp,53,53,53,18508,18508,18828,18828,18607,18607,18682,18683,632.0,632.0,75,76,150.0,152.0,,,2.0,2.0,1.3157894736842104
GDN0011,TiltUp,54,54,54,18828,18828,19140,19140,18923,18923,18998,18998,618.0,618.0,75,75,150.0,150.0,,,0.0,0.0,0.0
GDN0011,TiltUp,55,55,55,19140,19140,19453,19453,19232,19232,19318,19309,632.0,632.0,86,77,172.0,154.0,,,-18.0,18.0,11.688311688311687
GDN0011,TiltUp,56,56,56,19453,19453,19773,19773,19548,19548,19620,19621,642.0,642.0,72,73,144.0,146.0,,,2.0,2.0,1.36986301369863
GDN0011,TiltUp,57,57,57,19773,19773,20096,20096,19869,19869,19942,19941,648.0,648.0,73,72,146.0,144.0,,,-2.0,2.0,1.3888888888888888
GDN0011,TiltUp,58,58,58,20096,20096,20421,20421,20193,20193,20275,20264,652.0,652.0,82,71,164.0,142.0,,,-22.0,22.0,15.492957746478872
GDN0011,TiltUp,59,59,59,20421,20421,20744,20744,20519,20519,20600,20593,644.0,644.0,81,74,162.0,148.0,,,-14.0,14.0,9.45945945945946
GDN0011,TiltUp,60,60,60,20744,20744,21069,21069,20841,20841,20925,20917,652.0,652.0,84,76,168.0,152.0,,,-16.0,16.0,10.526315789473683
GDN0011,TiltUp,61,61,61,21069,21069,21401,21401,21167,21167,21249,21242,672.0,672.0,82,75,164.0,150.0,,,-14.0,14.0,9.333333333333334
GDN0011,TiltUp,62,62,62,21401,21401,21741,21741,21504,21504,21586,21581,682.0,682.0,82,77,164.0,154.0,,,-10.0,10.0,6.493506493506493
GDN0011,TiltUp,63,63,63,21741,21741,22079,22079,21844,21844,21914,21914,674.0,674.0,70,70,140.0,140.0,,,0.0,0.0,0.0
GDN0011,TiltUp,64,64,64,22079,22079,22408,22408,22181,22181,22266,22256,648.0,648.0,85,75,170.0,150.0,,,-20.0,20.0,13.333333333333334
GDN0011,TiltUp,65,65,65,22408,22408,22733,22733,22505,22505,22583,22582,652.0,652.0,78,77,156.0,154.0,,,-2.0,2.0,1.2987012987012987
GDN0011,TiltUp,66,66,66,22733,22733,23060,23060,22832,22832,22903,22902,656.0,656.0,71,70,142.0,140.0,,,-2.0,2.0,1.4285714285714286
GDN0011,TiltUp,67,67,67,23060,23060,23391,23391,23159,23159,23242,23238,664.0,664.0,83,79,166.0,158.0,,,-8.0,8.0,5.063291139240507
GDN0011,TiltUp,68,68,68,23391,23391,23720,23720,23491,23491,23561,23561,656.0,656.0,70,70,140.0,140.0,,,0.0,0.0,0.0
GDN0011,TiltUp,69,69,69,23720,23720,24042,24042,23819,23819,23907,23903,638.0,638.0,88,84,176.0,168.0,,,-8.0,8.0,4.761904761904762
GDN0011,TiltUp,70,70,70,24042,24042,24350,24350,24138,24138,24218,24219,602.0,602.0,80,81,160.0,162.0,,,2.0,2.0,1.2345679012345678
