,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_wave_onset_sample,q_wave_onset_sample,b_point_sample,b_point_sample,rr_interval_ms,rr_interval_ms,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
GDN0010,Pause,2,2,2,1914,1914,2627,2627,2145,2150,2203,2203,1426.0,1426.0,58,53,116.0,106.0,,,-10.0,10.0,9.433962264150944
GDN0010,Pause,3,3,3,2627,2627,3327,3327,2858,2862,2926,2926,1384.0,1384.0,68,64,136.0,128.0,,,-8.0,8.0,6.25
GDN0010,Pause,4,4,4,3327,3327,3979,3979,3550,3555,3620,3620,1262.0,1262.0,70,65,140.0,130.0,,,-10.0,10.0,7.6923076923076925
GDN0010,Pause,5,5,5,3979,3979,4614,4614,4181,4186,4238,4238,1274.0,1274.0,57,52,114.0,104.0,,,-10.0,10.0,9.615384615384617
GDN0010,Pause,6,6,6,4614,4614,5281,5281,4818,4823,4889,4889,1366.0,1366.0,71,66,142.0,132.0,,,-10.0,10.0,7.575757575757576
GDN0010,Pause,7,7,7,5281,5281,5954,5954,5501,5506,5544,5544,1336.0,1336.0,43,38,86.0,76.0,,,-10.0,10.0,13.157894736842104
GDN0010,Pause,8,8,8,5954,5954,6642,6642,6169,6174,6252,6252,1396.0,1396.0,83,78,166.0,156.0,,,-10.0,10.0,6.41025641025641
GDN0010,Pause,9,9,9,6642,6642,7327,7327,6867,6872,6931,6931,1358.0,1358.0,64,59,128.0,118.0,,,-10.0,10.0,8.47457627118644
GDN0010,Pause,10,10,10,7327,7327,8008,8008,7546,7551,7619,7619,1364.0,1364.0,73,68,146.0,136.0,,,-10.0,10.0,7.352941176470589
GDN0010,Pause,11,11,11,8008,8008,8665,8665,8228,8233,8311,8311,1286.0,1286.0,83,78,166.0,156.0,,,-10.0,10.0,6.41025641025641
GDN0010,Pause,12,12,12,8665,8665,9314,9314,8871,8875,8937,8937,1304.0,1304.0,66,62,132.0,124.0,,,-8.0,8.0,6.451612903225806
GDN0010,Pause,13,13,13,9314,9314,9994,9994,9523,9528,9600,9600,1390.0,1390.0,77,72,154.0,144.0,,,-10.0,10.0,6.944444444444445
GDN0010,Pause,14,14,14,9994,9994,10721,10721,10218,10223,10291,10291,1490.0,1490.0,73,68,146.0,136.0,,,-10.0,10.0,7.352941176470589
GDN0010,Pause,15,15,15,10721,10721,11434,11434,10963,10968,11034,11034,1390.0,1390.0,71,66,142.0,132.0,,,-10.0,10.0,7.575757575757576
GDN0010,Pause,16,16,16,11434,11434,12137,12137,11658,11662,11728,11728,1414.0,1414.0,70,66,140.0,132.0,,,-8.0,8.0,6.0606060606060606
GDN0010,Pause,17,17,17,12137,12137,12838,12838,12365,12369,12438,12438,1398.0,1398.0,73,69,146.0,138.0,,,-8.0,8.0,5.797101449275362
GDN0010,Pause,18,18,18,12838,12838,13530,13530,13064,13069,13139,13139,1374.0,1374.0,75,70,150.0,140.0,,,-10.0,10.0,7.142857142857142
GDN0010,Pause,19,19,19,13530,13530,14220,14220,13751,13756,13830,13830,1384.0,1384.0,79,74,158.0,148.0,,,-10.0,10.0,6.756756756756757
GDN0010,Pause,20,20,20,14220,14220,14907,14907,14443,14448,14508,14508,1368.0,1368.0,65,60,130.0,120.0,,,-10.0,10.0,8.333333333333332
GDN0010,Pause,21,21,21,14907,14907,15574,15574,15127,15132,15175,15175,1318.0,1318.0,48,43,96.0,86.0,,,-10.0,10.0,11.627906976744185
GDN0010,Pause,22,22,22,15574,15574,16214,16214,15786,15790,15866,15866,1258.0,1258.0,80,76,160.0,152.0,,,-8.0,8.0,5.263157894736842
GDN0010,Pause,23,23,23,16214,16214,16858,16858,16415,16419,16497,16497,1306.0,1306.0,82,78,164.0,156.0,,,-8.0,8.0,5.128205128205128
GDN0010,Pause,24,24,24,16858,16858,17540,17540,17068,17073,17129,17129,1394.0,1394.0,61,56,122.0,112.0,,,-10.0,10.0,8.928571428571429
GDN0010,Pause,25,25,25,17540,17540,18238,18238,17765,17770,17827,17827,1398.0,1398.0,62,57,124.0,114.0,,,-10.0,10.0,8.771929824561402
GDN0010,Pause,26,26,26,18238,18238,18933,18933,18464,18468,18536,18536,1384.0,1384.0,72,68,144.0,136.0,,,-8.0,8.0,5.88235294117647
GDN0010,Pause,27,27,27,18933,18933,19624,19624,19156,19160,19229,19229,1380.0,1380.0,73,69,146.0,138.0,,,-8.0,8.0,5.797101449275362
GDN0010,Pause,28,28,28,19624,19624,20312,20312,19846,19850,19914,19914,1376.0,1376.0,68,64,136.0,128.0,,,-8.0,8.0,6.25
GDN0010,Pause,29,29,29,20312,20312,20990,20990,20534,20539,20594,20594,1346.0,1346.0,60,55,120.0,110.0,,,-10.0,10.0,9.090909090909092
GDN0010,Pause,30,30,30,20990,20990,21663,21662,21207,21212,21287,21287,1346.0,1346.0,80,75,160.0,150.0,,,-10.0,10.0,6.666666666666667
GDN0010,Pause,31,31,31,21663,21662,22319,22319,21880,21885,21943,21943,1292.0,1292.0,63,58,126.0,116.0,,,-10.0,10.0,8.620689655172415
GDN0010,Pause,32,32,32,22319,22319,22943,22943,22526,22531,22593,22593,1226.0,1226.0,67,62,134.0,124.0,,,-10.0,10.0,8.064516129032258
GDN0010,Pause,33,33,33,22943,22943,23586,23586,23139,23143,23219,23219,1316.0,1316.0,80,76,160.0,152.0,,,-8.0,8.0,5.263157894736842
GDN0010,Pause,34,34,34,23586,23586,24252,24252,23797,23801,23843,23843,1340.0,1340.0,46,42,92.0,84.0,,,-8.0,8.0,9.523809523809524
GDN0010,Pause,35,35,35,24252,24252,24936,24936,24467,24472,24533,24533,1384.0,1384.0,66,61,132.0,122.0,,,-10.0,10.0,8.19672131147541
GDN0010,Pause,36,36,36,24936,24936,25626,25626,25159,25164,25222,25222,1380.0,1380.0,63,58,126.0,116.0,,,-10.0,10.0,8.620689655172415
GDN0010,Pause,37,37,37,25626,25626,26304,26304,25849,25853,25914,25914,1342.0,1342.0,65,61,130.0,122.0,,,-8.0,8.0,6.557377049180328
GDN0010,Pause,38,38,38,26304,26304,26950,26950,26520,26525,26580,26580,1266.0,1266.0,60,55,120.0,110.0,,,-10.0,10.0,9.090909090909092
GDN0010,Pause,39,39,39,26950,26950,27550,27550,27153,27158,27228,27228,1164.0,1164.0,75,70,150.0,140.0,,,-10.0,10.0,7.142857142857142
GDN0010,Pause,40,40,40,27550,27550,28146,28146,27735,27740,27797,27797,1206.0,1206.0,62,57,124.0,114.0,,,-10.0,10.0,8.771929824561402
GDN0010,Pause,41,41,41,28146,28146,28766,28766,28338,28343,28406,28406,1260.0,1260.0,68,63,136.0,126.0,,,-10.0,10.0,7.936507936507936
GDN0010,Pause,42,42,42,28766,28766,29353,29353,28968,28973,29035,29035,1126.0,1126.0,67,62,134.0,124.0,,,-10.0,10.0,8.064516129032258
GDN0010,Pause,43,43,43,29353,29353,29916,29916,29531,29536,29598,29598,,,67,62,134.0,124.0,,,-10.0,10.0,8.064516129032258
GDN0010,HoldingBreath,0,0,0,616,616,1254,1254,814,818,851,851,1296.0,1296.0,37,33,74.0,66.0,,,-8.0,8.0,12.121212121212121
GDN0010,HoldingBreath,1,1,1,1254,1254,1907,1907,1462,1467,1500,1500,1312.0,1312.0,38,33,76.0,66.0,,,-10.0,10.0,15.151515151515152
GDN0010,HoldingBreath,2,2,2,1907,1907,2495,2495,2118,2121,2185,2185,1102.0,1102.0,67,64,134.0,128.0,,,-6.0,6.0,4.6875
GDN0010,HoldingBreath,3,3,3,2495,2495,3019,3019,2669,2674,2749,2749,1018.0,1018.0,80,75,160.0,150.0,,,-10.0,10.0,6.666666666666667
GDN0010,HoldingBreath,4,4,4,3019,3019,3532,3532,3178,3182,3257,3257,1032.0,1032.0,79,75,158.0,150.0,,,-8.0,8.0,5.333333333333334
GDN0010,HoldingBreath,5,5,5,3532,3532,4051,4051,3694,3698,3762,3762,1040.0,1040.0,68,64,136.0,128.0,,,-8.0,8.0,6.25
GDN0010,HoldingBreath,6,6,6,4051,4051,4605,4605,4214,4218,4269,4269,1146.0,1146.0,55,51,110.0,102.0,,,-8.0,8.0,7.8431372549019605
GDN0010,HoldingBreath,7,7,7,4605,4605,5135,5135,4787,4792,4849,4849,1012.0,1012.0,62,57,124.0,114.0,,,-10.0,10.0,8.771929824561402
GDN0010,HoldingBreath,8,8,8,5135,5135,5668,5668,5293,5298,5370,5370,1096.0,1096.0,77,72,154.0,144.0,,,-10.0,10.0,6.944444444444445
GDN0010,HoldingBreath,9,9,9,5668,5668,6245,6245,5841,5846,5926,5926,1184.0,1184.0,85,80,170.0,160.0,,,-10.0,10.0,6.25
GDN0010,HoldingBreath,10,10,10,6245,6245,6815,6815,6433,6437,6499,6499,1116.0,1116.0,66,62,132.0,124.0,,,-8.0,8.0,6.451612903225806
GDN0010,HoldingBreath,11,11,11,6815,6815,7367,7367,6991,6995,7055,7055,1098.0,1098.0,64,60,128.0,120.0,,,-8.0,8.0,6.666666666666667
GDN0010,HoldingBreath,12,12,12,7367,7367,7908,7908,7540,7544,7610,7610,1074.0,1074.0,70,66,140.0,132.0,,,-8.0,8.0,6.0606060606060606
GDN0010,HoldingBreath,13,13,13,7908,7908,8450,8450,8077,8082,8148,8148,1090.0,1090.0,71,66,142.0,132.0,,,-10.0,10.0,7.575757575757576
GDN0010,HoldingBreath,14,14,14,8450,8450,9017,9017,8622,8627,8691,8691,1156.0,1156.0,69,64,138.0,128.0,,,-10.0,10.0,7.8125
GDN0010,HoldingBreath,15,15,15,9017,9017,9606,9606,9200,9204,9252,9252,1192.0,1192.0,52,48,104.0,96.0,,,-8.0,8.0,8.333333333333332
GDN0010,HoldingBreath,16,16,16,9606,9606,10206,10206,9796,9801,9853,9853,1202.0,1202.0,57,52,114.0,104.0,,,-10.0,10.0,9.615384615384617
GDN0010,HoldingBreath,17,17,17,10206,10206,10814,10814,10397,10401,10432,10432,1226.0,1226.0,35,31,70.0,62.0,,,-8.0,8.0,12.903225806451612
GDN0010,HoldingBreath,18,18,18,10814,10814,11422,11422,11010,11015,11075,11075,1208.0,1208.0,65,60,130.0,120.0,,,-10.0,10.0,8.333333333333332
GDN0010,HoldingBreath,19,19,19,11422,11422,12046,12046,11614,11619,11675,11675,1272.0,1272.0,61,56,122.0,112.0,,,-10.0,10.0,8.928571428571429
GDN0010,HoldingBreath,20,20,20,12046,12046,12674,12674,12250,12255,12324,12324,1246.0,1246.0,74,69,148.0,138.0,,,-10.0,10.0,7.246376811594203
GDN0010,HoldingBreath,21,21,21,12674,12674,13140,13140,12873,12878,12950,12950,762.0,762.0,77,72,154.0,144.0,,,-10.0,10.0,6.944444444444445
GDN0010,HoldingBreath,23,23,23,13436,13436,13921,13921,13504,13509,13577,13577,1224.0,1224.0,73,68,146.0,136.0,,,-10.0,10.0,7.352941176470589
GDN0010,HoldingBreath,24,24,24,13921,13921,14506,14506,14116,14121,14189,14189,1140.0,1140.0,73,68,146.0,136.0,,,-10.0,10.0,7.352941176470589
GDN0010,HoldingBreath,25,25,25,14506,14506,15087,15087,14686,14690,14756,14756,1176.0,1176.0,70,66,140.0,132.0,,,-8.0,8.0,6.0606060606060606
GDN0010,HoldingBreath,26,26,26,15087,15087,15638,15638,15274,15279,15340,15340,1062.0,1062.0,66,61,132.0,122.0,,,-10.0,10.0,8.19672131147541
GDN0010,HoldingBreath,27,27,27,15638,15638,16190,16190,15805,15810,15875,15875,1126.0,1126.0,70,65,140.0,130.0,,,-10.0,10.0,7.6923076923076925
GDN0010,HoldingBreath,29,29,29,16785,16785,17400,17400,16981,16986,17058,17058,1230.0,1230.0,77,72,154.0,144.0,,,-10.0,10.0,6.944444444444445
GDN0010,HoldingBreath,30,30,30,17400,17400,18015,18015,17596,17600,17658,17658,1232.0,1232.0,62,58,124.0,116.0,,,-8.0,8.0,6.896551724137931
GDN0010,HoldingBreath,31,31,31,18015,18015,18614,18614,18212,18217,18252,18252,1180.0,1180.0,40,35,80.0,70.0,,,-10.0,10.0,14.285714285714285
GDN0010,HoldingBreath,32,32,32,18614,18614,19194,19194,18802,18807,18893,18893,1148.0,1148.0,91,86,182.0,172.0,,,-10.0,10.0,5.813953488372093
GDN0010,HoldingBreath,33,33,33,19194,19194,19775,19775,19376,19381,19449,19449,1168.0,1168.0,73,68,146.0,136.0,,,-10.0,10.0,7.352941176470589
GDN0010,HoldingBreath,34,34,34,19775,19775,20360,20360,19960,19965,20034,20034,1172.0,1172.0,74,69,148.0,138.0,,,-10.0,10.0,7.246376811594203
GDN0010,HoldingBreath,35,35,35,20360,20360,20909,20909,20546,20550,20607,20607,1058.0,1058.0,61,57,122.0,114.0,,,-8.0,8.0,7.017543859649122
GDN0010,HoldingBreath,36,36,36,20909,20909,21460,21460,21075,21080,21145,21145,1126.0,1126.0,70,65,140.0,130.0,,,-10.0,10.0,7.6923076923076925
GDN0010,HoldingBreath,37,37,37,21460,21460,22039,22039,21638,21642,21685,21685,1174.0,1174.0,47,43,94.0,86.0,,,-8.0,8.0,9.30232558139535
GDN0010,HoldingBreath,38,38,38,22039,22039,22637,22637,22225,22230,22289,22289,1208.0,1208.0,64,59,128.0,118.0,,,-10.0,10.0,8.47457627118644
GDN0010,HoldingBreath,39,39,39,22637,22637,23196,23196,22829,22834,22890,22890,1070.0,1070.0,61,56,122.0,112.0,,,-10.0,10.0,8.928571428571429
GDN0010,HoldingBreath,40,40,40,23196,23196,23746,23746,23364,23369,23432,23432,1118.0,1118.0,68,63,136.0,126.0,,,-10.0,10.0,7.936507936507936
GDN0010,HoldingBreath,41,41,41,23746,23746,24329,24329,23923,23928,23995,23995,1192.0,1192.0,72,67,144.0,134.0,,,-10.0,10.0,7.462686567164178
GDN0010,HoldingBreath,42,42,42,24329,24329,24894,24894,24519,24524,24591,24591,1096.0,1096.0,72,67,144.0,134.0,,,-10.0,10.0,7.462686567164178
GDN0010,HoldingBreath,43,43,43,24894,24894,25447,25447,25067,25071,25140,25140,1110.0,1110.0,73,69,146.0,138.0,,,-8.0,8.0,5.797101449275362
GDN0010,HoldingBreath,44,44,44,25447,25447,26036,26036,25622,25627,25693,25693,1214.0,1214.0,71,66,142.0,132.0,,,-10.0,10.0,7.575757575757576
GDN0010,HoldingBreath,45,45,45,26036,26036,26632,26632,26229,26233,26287,26287,1182.0,1182.0,58,54,116.0,108.0,,,-8.0,8.0,7.4074074074074066
GDN0010,HoldingBreath,49,49,49,27907,27907,28380,28380,27974,27978,28051,28051,1190.0,1190.0,77,73,154.0,146.0,,,-8.0,8.0,5.47945205479452
GDN0010,HoldingBreath,50,50,50,28380,28380,28989,28989,28569,28573,28609,28609,1234.0,1234.0,40,36,80.0,72.0,,,-8.0,8.0,11.11111111111111
GDN0010,HoldingBreath,51,51,51,28989,28989,29609,29609,29186,29190,29244,29244,1242.0,1242.0,58,54,116.0,108.0,,,-8.0,8.0,7.4074074074074066
GDN0010,TiltUp,0,0,0,457,457,973,973,619,624,690,690,1032.0,1032.0,71,66,142.0,132.0,,,-10.0,10.0,7.575757575757576
GDN0010,TiltUp,3,3,3,1587,1587,2002,2002,1660,1669,1758,1758,994.0,994.0,98,89,196.0,178.0,,,-18.0,18.0,10.112359550561797
GDN0010,TiltUp,4,4,4,2002,2002,2513,2513,2157,2162,2230,2230,1036.0,1036.0,73,68,146.0,136.0,,,-10.0,10.0,7.352941176470589
GDN0010,TiltUp,5,5,5,2513,2513,3046,3046,2675,2679,2738,2738,1084.0,1084.0,63,59,126.0,118.0,,,-8.0,8.0,6.779661016949152
GDN0010,TiltUp,6,6,6,3046,3046,3564,3564,3217,3222,3294,3294,1010.0,1010.0,77,72,154.0,144.0,,,-10.0,10.0,6.944444444444445
GDN0010,TiltUp,7,7,7,3564,3564,4077,4077,3722,3727,3781,3781,1034.0,1034.0,59,54,118.0,108.0,,,-10.0,10.0,9.25925925925926
GDN0010,TiltUp,8,8,8,4077,4077,4618,4618,4239,4243,4308,4308,1108.0,1108.0,69,65,138.0,130.0,,,-8.0,8.0,6.153846153846154
GDN0010,TiltUp,9,9,9,4618,4618,5181,5181,4793,4798,4874,4874,1134.0,1134.0,81,76,162.0,152.0,,,-10.0,10.0,6.578947368421052
GDN0010,TiltUp,10,10,10,5181,5181,5729,5729,5360,5368,5435,5435,1078.0,1078.0,75,67,150.0,134.0,,,-16.0,16.0,11.940298507462686
GDN0010,TiltUp,12,12,12,6288,6288,6856,6856,6468,6472,6533,6533,1136.0,1136.0,65,61,130.0,122.0,,,-8.0,8.0,6.557377049180328
GDN0010,TiltUp,13,13,13,6856,6856,7430,7430,7036,7041,7100,7100,1154.0,1154.0,64,59,128.0,118.0,,,-10.0,10.0,8.47457627118644
GDN0010,TiltUp,14,14,14,7430,7430,8023,8023,7613,7618,7686,7686,1202.0,1202.0,73,68,146.0,136.0,,,-10.0,10.0,7.352941176470589
GDN0010,TiltUp,15,15,15,8023,8023,8624,8624,8214,8219,8275,8275,1204.0,1204.0,61,56,122.0,112.0,,,-10.0,10.0,8.928571428571429
GDN0010,TiltUp,16,16,16,8624,8624,9235,9235,8816,8821,8886,8886,1230.0,1230.0,70,65,140.0,130.0,,,-10.0,10.0,7.6923076923076925
GDN0010,TiltUp,17,17,17,9235,9235,9852,9852,9431,9436,9496,9496,1238.0,1238.0,65,60,130.0,120.0,,,-10.0,10.0,8.333333333333332
GDN0010,TiltUp,18,18,18,9852,9852,10473,10473,10050,10055,10129,10129,1244.0,1244.0,79,74,158.0,148.0,,,-10.0,10.0,6.756756756756757
GDN0010,TiltUp,19,19,19,10473,10473,11094,11094,10672,10676,10743,10743,1240.0,1240.0,71,67,142.0,134.0,,,-8.0,8.0,5.970149253731343
GDN0010,TiltUp,20,20,20,11094,11094,11719,11719,11292,11297,11369,11369,1254.0,1254.0,77,72,154.0,144.0,,,-10.0,10.0,6.944444444444445
GDN0010,TiltUp,21,21,21,11719,11719,12319,12319,11919,11924,12003,12003,1172.0,1172.0,84,79,168.0,158.0,,,-10.0,10.0,6.329113924050633
GDN0010,TiltUp,22,22,22,12319,12319,12928,12928,12505,12509,12579,12579,1244.0,1244.0,74,70,148.0,140.0,,,-8.0,8.0,5.714285714285714
GDN0010,TiltUp,23,23,23,12928,12928,13574,13574,13127,13132,13211,13211,1318.0,1318.0,84,79,168.0,158.0,,,-10.0,10.0,6.329113924050633
GDN0010,TiltUp,24,24,24,13574,13574,14246,14246,13786,13791,13864,13864,1358.0,1358.0,78,73,156.0,146.0,,,-10.0,10.0,6.8493150684931505
GDN0010,TiltUp,25,25,25,14246,14246,14906,14906,14465,14470,14529,14529,1300.0,1300.0,64,59,128.0,118.0,,,-10.0,10.0,8.47457627118644
GDN0010,TiltUp,26,26,26,14906,14906,15470,15470,15115,15119,15184,15184,1034.0,1034.0,69,65,138.0,130.0,,,-8.0,8.0,6.153846153846154
GDN0010,TiltUp,27,27,27,15470,15470,16012,16012,15632,15637,15707,15707,1110.0,1110.0,75,70,150.0,140.0,,,-10.0,10.0,7.142857142857142
GDN0010,TiltUp,28,28,28,16012,16012,16590,16590,16187,16191,16285,16285,1180.0,1180.0,98,94,196.0,188.0,,,-8.0,8.0,4.25531914893617
GDN0010,TiltUp,29,29,29,16590,16590,17294,17294,16777,16781,16857,16857,1532.0,1532.0,80,76,160.0,152.0,,,-8.0,8.0,5.263157894736842
GDN0010,TiltUp,30,30,30,17294,17294,18017,18017,17543,17547,17607,17607,1400.0,1400.0,64,60,128.0,120.0,,,-8.0,8.0,6.666666666666667
GDN0010,TiltUp,31,31,31,18017,18017,18731,18730,18243,18248,18310,18310,1444.0,1444.0,67,62,134.0,124.0,,,-10.0,10.0,8.064516129032258
GDN0010,TiltUp,32,32,32,18731,18730,19421,19421,18965,18968,19007,19007,1344.0,1344.0,42,39,84.0,78.0,,,-6.0,6.0,7.6923076923076925
GDN0010,TiltUp,33,33,33,19421,19421,20027,20027,19637,19641,19708,19708,1142.0,1142.0,71,67,142.0,134.0,,,-8.0,8.0,5.970149253731343
GDN0010,TiltUp,34,34,34,20027,20027,20596,20596,20208,20212,20290,20290,1134.0,1134.0,82,78,164.0,156.0,,,-8.0,8.0,5.128205128205128
GDN0010,TiltUp,35,35,35,20596,20596,21177,21177,20775,20780,20851,20851,1178.0,1178.0,76,71,152.0,142.0,,,-10.0,10.0,7.042253521126761
GDN0010,TiltUp,36,36,36,21177,21177,21778,21778,21364,21368,21422,21422,1216.0,1216.0,58,54,116.0,108.0,,,-8.0,8.0,7.4074074074074066
GDN0010,TiltUp,38,38,38,22473,22473,23200,23200,22714,22719,22761,22761,1438.0,1438.0,47,42,94.0,84.0,,,-10.0,10.0,11.904761904761903
GDN0010,TiltUp,39,39,39,23200,23200,23873,23873,23433,23438,23499,23499,1294.0,1294.0,66,61,132.0,122.0,,,-10.0,10.0,8.19672131147541
GDN0010,TiltUp,40,40,40,23873,23873,24541,24541,24080,24084,24154,24154,1360.0,1360.0,74,70,148.0,140.0,,,-8.0,8.0,5.714285714285714
GDN0010,TiltUp,41,41,41,24541,24541,25201,25201,24760,24764,24820,24820,1298.0,1298.0,60,56,120.0,112.0,,,-8.0,8.0,7.142857142857142
GDN0010,TiltUp,42,42,42,25201,25201,25867,25867,25409,25414,25492,25492,1352.0,1352.0,83,78,166.0,156.0,,,-10.0,10.0,6.41025641025641
GDN0010,TiltUp,43,43,43,25867,25867,26529,26529,26085,26089,26164,26164,1308.0,1308.0,79,75,158.0,150.0,,,-8.0,8.0,5.333333333333334
GDN0010,TiltUp,44,44,44,26529,26529,26998,26998,26739,26743,26823,26823,738.0,738.0,84,80,168.0,160.0,,,-8.0,8.0,5.0
GDN0010,TiltUp,47,47,47,27817,27817,28485,28485,28030,28034,28125,28125,1342.0,1342.0,95,91,190.0,182.0,,,-8.0,8.0,4.395604395604396
GDN0010,TiltUp,48,48,48,28485,28485,29121,29121,28701,28705,28791,28791,1234.0,1234.0,90,86,180.0,172.0,,,-8.0,8.0,4.651162790697675
GDN0010,TiltUp,49,49,49,29121,29121,29738,29738,29318,29322,29393,29393,,,75,71,150.0,142.0,,,-8.0,8.0,5.633802816901409
GDN0010,TiltDown,0,0,0,93,93,805,805,323,325,384,384,1424.0,1424.0,61,59,122.0,118.0,,,-4.0,4.0,3.389830508474576
GDN0010,TiltDown,1,1,1,805,805,1526,1526,1035,1041,1084,1084,1452.0,1452.0,49,43,98.0,86.0,,,-12.0,12.0,13.953488372093023
GDN0010,TiltDown,2,2,2,1526,1526,2249,2249,1761,1764,1817,1817,1442.0,1442.0,56,53,112.0,106.0,,,-6.0,6.0,5.660377358490567
GDN0010,TiltDown,3,3,3,2249,2249,2962,2962,2482,2488,2559,2559,1418.0,1418.0,77,71,154.0,142.0,,,-12.0,12.0,8.450704225352112
GDN0010,TiltDown,4,4,4,2962,2962,3683,3683,3191,3194,3253,3253,1456.0,1456.0,62,59,124.0,118.0,,,-6.0,6.0,5.084745762711865
GDN0010,TiltDown,5,5,5,3683,3683,4408,4408,3919,3922,3984,3984,1446.0,1446.0,65,62,130.0,124.0,,,-6.0,6.0,4.838709677419355
GDN0010,TiltDown,6,6,6,4408,4408,5126,5126,4642,4648,4693,4693,1430.0,1430.0,51,45,102.0,90.0,,,-12.0,12.0,13.333333333333334
GDN0010,TiltDown,7,7,7,5126,5126,5849,5849,5357,5360,5439,5439,1456.0,1456.0,82,79,164.0,158.0,,,-6.0,6.0,3.79746835443038
GDN0010,TiltDown,8,8,8,5849,5849,6575,6575,6085,6089,6133,6133,1450.0,1450.0,48,44,96.0,88.0,,,-8.0,8.0,9.090909090909092
GDN0010,TiltDown,9,9,9,6575,6575,7268,7268,6810,6816,6882,6882,1350.0,1350.0,72,66,144.0,132.0,,,-12.0,12.0,9.090909090909092
GDN0010,TiltDown,11,11,11,7981,7981,8705,8705,8219,8225,8297,8297,1436.0,1436.0,78,72,156.0,144.0,,,-12.0,12.0,8.333333333333332
GDN0010,TiltDown,12,12,12,8705,8705,9416,9416,8937,8940,9003,9003,1416.0,1416.0,66,63,132.0,126.0,,,-6.0,6.0,4.761904761904762
GDN0010,TiltDown,13,13,13,9416,9416,10130,10130,9645,9648,9698,9698,1434.0,1434.0,53,50,106.0,100.0,,,-6.0,6.0,6.0
GDN0010,TiltDown,14,14,14,10130,10130,10841,10841,10362,10366,10437,10437,1416.0,1416.0,75,71,150.0,142.0,,,-8.0,8.0,5.633802816901409
GDN0010,TiltDown,15,15,15,10841,10841,11541,11541,11070,11074,11136,11136,1392.0,1392.0,66,62,132.0,124.0,,,-8.0,8.0,6.451612903225806
GDN0010,TiltDown,16,16,16,11541,11541,12248,12248,11766,11772,11834,11834,1424.0,1424.0,68,62,136.0,124.0,,,-12.0,12.0,9.67741935483871
GDN0010,TiltDown,17,17,17,12248,12248,12962,12962,12478,12483,12534,12534,1432.0,1432.0,56,51,112.0,102.0,,,-10.0,10.0,9.803921568627452
GDN0010,TiltDown,18,18,18,12962,12962,13669,13669,13194,13200,13277,13277,1404.0,1404.0,83,77,166.0,154.0,,,-12.0,12.0,7.792207792207792
GDN0010,TiltDown,19,19,19,13669,13669,14382,14382,13896,13902,13974,13974,1438.0,1438.0,78,72,156.0,144.0,,,-12.0,12.0,8.333333333333332
GDN0010,TiltDown,20,20,20,14382,14382,15099,15099,14615,14621,14687,14687,1430.0,1430.0,72,66,144.0,132.0,,,-12.0,12.0,9.090909090909092
GDN0010,TiltDown,21,21,21,15099,15099,15802,15802,15330,15332,15402,15402,1394.0,1394.0,72,70,144.0,140.0,,,-4.0,4.0,2.857142857142857
GDN0010,TiltDown,22,22,22,15802,15802,16491,16491,16027,16030,16087,16087,1368.0,1368.0,60,57,120.0,114.0,,,-6.0,6.0,5.263157894736842
GDN0010,TiltDown,23,23,23,16491,16491,17184,17184,16711,16718,16788,16788,1396.0,1396.0,77,70,154.0,140.0,,,-14.0,14.0,10.0
GDN0010,TiltDown,24,24,24,17184,17184,17863,17863,17409,17415,17482,17482,1338.0,1338.0,73,67,146.0,134.0,,,-12.0,12.0,8.955223880597014
GDN0010,TiltDown,25,25,25,17863,17863,18460,18460,18078,18083,18123,18123,1118.0,1118.0,45,40,90.0,80.0,,,-10.0,10.0,12.5
GDN0010,TiltDown,26,26,26,18460,18460,19048,19048,18637,18639,18711,18711,1206.0,1206.0,74,72,148.0,144.0,,,-4.0,4.0,2.7777777777777777
GDN0010,TiltDown,27,27,27,19048,19048,19650,19650,19240,19246,19320,19320,1204.0,1204.0,80,74,160.0,148.0,,,-12.0,12.0,8.108108108108109
GDN0010,TiltDown,28,28,28,19650,19650,20284,20284,19842,19846,19901,19901,1300.0,1300.0,59,55,118.0,110.0,,,-8.0,8.0,7.2727272727272725
GDN0010,TiltDown,29,29,29,20284,20284,20964,20964,20492,20496,20525,20525,1394.0,1394.0,33,29,66.0,58.0,,,-8.0,8.0,13.793103448275861
GDN0010,TiltDown,30,30,30,20964,20964,21658,21658,21189,21194,21255,21255,1384.0,1384.0,66,61,132.0,122.0,,,-10.0,10.0,8.19672131147541
GDN0010,TiltDown,31,31,31,21658,21658,22349,22349,21881,21885,21955,21955,1382.0,1382.0,74,70,148.0,140.0,,,-8.0,8.0,5.714285714285714
GDN0010,TiltDown,32,32,32,22349,22349,23032,23032,22572,22575,22625,22625,1358.0,1358.0,53,50,106.0,100.0,,,-6.0,6.0,6.0
GDN0010,TiltDown,33,33,33,23032,23032,23719,23719,23251,23254,23303,23303,1382.0,1382.0,52,49,104.0,98.0,,,-6.0,6.0,6.122448979591836
GDN0010,TiltDown,34,34,34,23719,23719,24415,24415,23942,23944,24004,24004,1398.0,1398.0,62,60,124.0,120.0,,,-4.0,4.0,3.3333333333333335
